house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,5987,2025,1135.606616,3714.364622,3.334111665,545.5916777,0.379981414,108.3957782,0.095451873,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,108.3957782,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,1135.606616,0.379981414
Mass,H1,Ideal,AK,Hlow,R,NA,NA,7,NA,NA,2025,351,2025,538.93399,538.93399,NA,NA,0.329935168,70.8985738,0.131553354,NA,NA,NA,NA,C0,NA,NA,NA,NA,499.876924,21.38066257,1.229073644,34.37968235,0,70.8985738,23.803663047619047,1.0181267890476189,0.058527316380952384,1.637127730952381,0,538.93399,0.329935168
Mass,H1,Ideal,AK,Hlow,Rb,NA,NA,2,NA,NA,2025,339,2025,86.39709665,86.39709665,NA,NA,0.03777853,13.00362768,0.150510008,NA,NA,NA,NA,C0,NA,NA,NA,NA,174.7045194,7.472436113,0.429555176,12.01552941,0,13.00362768,8.319262828571429,0.35583029109523806,0.02045500838095238,0.5721680671428571,0,86.39709665,0.03777853
Mass,H1,Ideal,AK,Hlow,Rl,NA,NA,5,NA,NA,2025,327,2025,452.5368934,452.5368934,NA,NA,0.292156638,57.89494612,0.127934202,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,57.89494612,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,452.5368934,0.292156638
Mass,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,8,NA,2025,926,2025,584.3428324,1918.650708,3.283433289,NA,0.342511423,49.7937204,0.085213196,NA,NA,NA,NA,C0,NA,NA,NA,NA,1065.317647,19.89004721,57.68823529,186.0058824,1219.976471,49.7937204,50.729411761904764,0.9471451052380951,2.7470588233333335,8.857422971428571,58.09411766666666,584.3428324,0.342511423
Mass,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,5,NA,2025,734,2025,379.1447511,1250.165598,3.297330623,NA,0.261959279,31.55003805,0.083213701,NA,NA,NA,NA,C0,NA,NA,NA,NA,643.5882353,12.20777533,25.94117647,92,583.0588235,31.55003805,30.647058823809523,0.5813226347619048,1.2352941176190475,4.380952380952381,27.76470588095238,379.1447511,0.261959279
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,5863,2025,1693.982598,4561.500326,2.820552299,974.1031087,0.74201537,134.6448465,0.079484197,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,134.6448465,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1693.982598,0.74201537
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,5879,2025,1843.938778,5033.442435,2.848270194,966.6977832,0.754874597,144.2828005,0.078247067,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,144.2828005,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1843.938778,0.754874597
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,5895,2025,1994.030476,5506.922867,2.872251362,961.993413,0.836702038,154.6539577,0.077558472,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,154.6539577,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1994.030476,0.836702038
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,5767,2025,1443.164556,3985.185867,2.916519196,391.7092306,0.644914674,116.4245009,0.08067306,0,0,-184.5926599,56,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,116.4245009,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1443.164556,0.644914674
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,5783,2025,1578.011496,4463.869333,2.973404391,390.9890882,0.632248332,124.5954008,0.07895722,37.09402899,5,-95.13898551,48,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,124.5954008,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1578.011496,0.632248332
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,5799,2025,1718.371319,4942.5366,3.010758074,390.3155868,0.752021298,133.8442197,0.077890162,40.96967998,2,-249.6029066,101,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,133.8442197,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1718.371319,0.752021298
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,5815,2025,1525.263097,4220.4,2.913600461,629.9121468,0.657096249,120.2484505,0.078837842,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,120.2484505,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1525.263097,0.657096249
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,5831,2025,1672.957156,4695.6,2.941716117,625.7135286,0.678221924,129.2705301,0.077270676,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,129.2705301,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1672.957156,0.678221924
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2025,5847,2025,1826.105973,5171.8,2.956395576,623.3202958,0.757206801,139.3151936,0.076290859,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,139.3151936,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1826.105973,0.757206801
Mass,H1,Ideal,CH,Hhigh,R,NA,NA,8.5,NA,NA,2025,494,2025,1918.650708,1918.650708,NA,NA,1.111468888,160.3503432,0.083574536,NA,NA,NA,NA,C0,NA,NA,NA,NA,575.1108666,24.59855774,1.41405529,39.55399412,0,160.3503432,27.38623174285714,1.1713598923809525,0.06733596619047619,1.8835235295238095,0,1918.650708,1.111468888
Mass,H1,Ideal,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,2025,482,2025,668.4851098,668.4851098,NA,NA,0.280849937,58.61887543,0.087689127,NA,NA,NA,NA,C0,NA,NA,NA,NA,249.938462,10.69033129,0.614536822,17.18984118,0,58.61887543,11.901831523809523,0.5090633947619048,0.029263658190476192,0.8185638657142856,0,668.4851098,0.280849937
Mass,H1,Ideal,CH,Hhigh,Rl,NA,NA,5,NA,NA,2025,470,2025,1250.165598,1250.165598,NA,NA,0.830618951,101.7314677,0.081374394,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,101.7314677,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,1250.165598,0.830618951
Mass,H1,Ideal,CH,Hlow,HP,NA,NA,NA,8,NA,2025,927,2025,584.3428324,1918.650708,3.283433289,NA,0.342511423,75.62264076,0.129414851,NA,NA,NA,NA,C0,NA,NA,NA,NA,1065.317647,19.89004721,57.68823529,186.0058824,1219.976471,75.62264076,50.729411761904764,0.9471451052380951,2.7470588233333335,8.857422971428571,58.09411766666666,584.3428324,0.342511423
Mass,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,5,NA,2025,735,2025,379.1447511,1250.165598,3.297330623,NA,0.261959279,46.3032593,0.122125545,NA,NA,NA,NA,C0,NA,NA,NA,NA,643.5882353,12.20777533,25.94117647,92,583.0588235,46.3032593,30.647058823809523,0.5813226347619048,1.2352941176190475,4.380952380952381,27.76470588095238,379.1447511,0.261959279
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,6007,2025,1693.982598,4561.500326,2.820552299,974.1031087,0.74201537,203.6641368,0.120227998,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,203.6641368,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1693.982598,0.74201537
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,6023,2025,1843.938778,5033.442435,2.848270194,966.6977832,0.754874597,215.1859434,0.116699072,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,215.1859434,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1843.938778,0.754874597
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,6039,2025,1994.030476,5506.922867,2.872251362,961.993413,0.836702038,227.379747,0.114030227,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,227.379747,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1994.030476,0.836702038
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,5911,2025,1443.164556,3985.185867,2.916519196,391.7092306,0.644914674,179.8966994,0.124654322,0,0,-184.5926599,56,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,179.8966994,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1443.164556,0.644914674
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2025,5927,2025,1578.011496,4463.869333,2.973404391,390.9890882,0.632248332,190.1753434,0.120515816,37.09402899,5,-95.13898551,48,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,190.1753434,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1578.011496,0.632248332
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2025,5943,2025,1718.371319,4942.5366,3.010758074,390.3155868,0.752021298,201.7255922,0.117393482,40.96967998,2,-249.6029066,101,C0,12,1923.002118,0,1036.875,2959.877118,80.19940656,143.3818235,520.7542941,1891.484824,201.7255922,140.9465294285714,3.81901936,6.827705880952381,24.79782352857143,90.0707059047619,1718.371319,0.752021298
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2025,5959,2025,1525.263097,4220.4,2.913600461,629.9121468,0.657096249,182.0048084,0.119326829,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,182.0048084,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1525.263097,0.657096249
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2025,5975,2025,1672.957156,4695.6,2.941716117,625.7135286,0.678221924,192.8568652,0.115279022,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,192.8568652,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1672.957156,0.678221924
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2025,5991,2025,1826.105973,5171.8,2.956395576,623.3202958,0.757206801,204.995028,0.112258013,0,0,0,0,C0,6,1480.571647,647.1818182,1036.875,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,204.995028,150.69659357142856,3.8592888966666665,3.6213957219047623,30.72528877142857,80.20741176190477,1826.105973,0.757206801
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,2025,495,2025,1918.650708,1918.650708,NA,NA,1.111468888,242.3198287,0.126297,NA,NA,NA,NA,C0,NA,NA,NA,NA,575.1108666,24.59855774,1.41405529,39.55399412,0,242.3198287,27.38623174285714,1.1713598923809525,0.06733596619047619,1.8835235295238095,0,1918.650708,1.111468888
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,2025,483,2025,668.4851098,668.4851098,NA,NA,0.280849937,93.34281371,0.139633348,NA,NA,NA,NA,C0,NA,NA,NA,NA,249.938462,10.69033129,0.614536822,17.18984118,0,93.34281371,11.901831523809523,0.5090633947619048,0.029263658190476192,0.8185638657142856,0,668.4851098,0.280849937
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2025,471,2025,1250.165598,1250.165598,NA,NA,0.830618951,148.977015,0.119165825,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,148.977015,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,1250.165598,0.830618951
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,2025,902,2025,133.3106768,530.2778946,3.977760125,NA,0.081080262,10.81258361,0.081108159,NA,NA,NA,NA,C0,NA,NA,NA,NA,1020.847059,19.04055036,55.21764706,180.0058824,1179.211765,10.81258361,48.61176471428571,0.9066928742857143,2.6294117647619046,8.571708685714285,56.15294119047619,133.3106768,0.081080262
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,2025,710,2025,120.2443884,451.7643111,3.757051095,NA,0.075756903,9.54854438,0.07940948,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,9.54854438,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,120.2443884,0.075756903
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,5861,2025,945.1301733,3060.524044,3.312545639,861.4321648,0.345131064,64.69682179,0.068452816,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,64.69682179,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,945.1301733,0.345131064
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,5877,2025,1083.054517,3530.518789,3.324895917,852.1081541,0.36446211,73.09879707,0.067493183,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,73.09879707,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1083.054517,0.36446211
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,5893,2025,1222.876568,4002.205489,3.330548848,845.5635167,0.4103511,82.32967568,0.0673246,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,82.32967568,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1222.876568,0.4103511
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2025,5765,2025,834.8609322,2551.558333,3.135941632,346.4842293,0.311540681,57.37418531,0.068723045,11.61972745,1,-265.3832572,62,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,57.37418531,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,834.8609322,0.311540681
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2025,5781,2025,976.7931151,3029.966667,3.170807601,345.5463935,0.293939852,65.55469141,0.067112155,83.81209042,7,-177.7636724,57,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,65.55469141,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,976.7931151,0.293939852
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2025,5797,2025,1124.810989,3508.516667,3.17915646,344.8187406,0.414146937,74.99761056,0.066675745,158.9013232,6,-166.5289549,59,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,74.99761056,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,1124.810989,0.414146937
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2025,5813,2025,852.8202344,2756.466233,3.314617615,554.2117651,0.316562303,58.66563374,0.068790152,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,58.66563374,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,852.8202344,0.316562303
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2025,5829,2025,991.5411753,3230.228633,3.328999861,548.6700004,0.329206714,66.87301992,0.067443513,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,66.87301992,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,991.5411753,0.329206714
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,5845,2025,1132.093393,3705.5308,3.335664702,545.413947,0.379134606,75.88942672,0.067034599,0,0,0,0,C0,5,1406.833235,647.1818182,1036.875,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,75.88942672,147.18524061904762,3.8067724680952377,2.9961016042857143,30.01622994761905,78.56352942857143,1132.093393,0.379134606
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,2025,422,2025,530.2778946,530.2778946,NA,NA,0.329818026,42.98576235,0.081062708,NA,NA,NA,NA,C0,NA,NA,NA,NA,499.876924,21.38066257,1.229073644,34.37968235,0,42.98576235,23.803663047619047,1.0181267890476189,0.058527316380952384,1.637127730952381,0,530.2778946,0.329818026
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,2025,410,2025,78.51358348,78.51358348,NA,NA,0.037782231,7.17191388,0.091346154,NA,NA,NA,NA,C0,NA,NA,NA,NA,174.7045194,7.472436113,0.429555176,12.01552941,0,7.17191388,8.319262828571429,0.35583029109523806,0.02045500838095238,0.5721680671428571,0,78.51358348,0.037782231
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,2025,398,2025,451.7643111,451.7643111,NA,NA,0.292035795,35.81384847,0.079275515,NA,NA,NA,NA,C0,NA,NA,NA,NA,325.1724046,13.90822646,0.799518468,22.36415294,0,35.81384847,15.484400219047618,0.662296498095238,0.038072308,1.0649596638095238,0,451.7643111,0.292035795
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,2025,903,2025,133.3106768,530.2778946,3.977760125,NA,0.081080262,17.56201482,0.131737496,NA,NA,NA,NA,C0,NA,NA,NA,NA,1020.847059,19.04055036,55.21764706,180.0058824,1179.211765,17.56201482,48.61176471428571,0.9066928742857143,2.6294117647619046,8.571708685714285,56.15294119047619,133.3106768,0.081080262
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,2025,711,2025,120.2443884,451.7643111,3.757051095,NA,0.075756903,15.46199515,0.128588081,NA,NA,NA,NA,C0,NA,NA,NA,NA,599.1176471,11.35827848,23.47058824,86,542.2941176,15.46199515,28.529411766666666,0.5408704038095238,1.117647059047619,4.095238095238095,25.82352940952381,120.2443884,0.075756903
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,6005,2025,945.1301733,3060.524044,3.312545639,861.4321648,0.345131064,95.91218657,0.101480398,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,95.91218657,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,945.1301733,0.345131064
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,6021,2025,1083.054517,3530.518789,3.324895917,852.1081541,0.36446211,105.7469838,0.097637729,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,105.7469838,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1083.054517,0.36446211
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,6037,2025,1222.876568,4002.205489,3.330548848,845.5635167,0.4103511,116.79818,0.095511013,0,0,0,0,C0,5,1406.833235,1493.863636,1036.875,3937.571872,87.40495212,63.87267914,915.7499198,1649.834118,116.79818,187.50342247619048,4.162140577142857,3.0415561495238097,43.60713903809524,78.56352942857143,1222.876568,0.4103511
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,5909,2025,834.8609322,2551.558333,3.135941632,346.4842293,0.311540681,86.78895227,0.103956179,11.61972745,1,-265.3832572,62,C0,9,1701.786882,0,1036.875,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,86.78895227,130.41247057142857,3.661470073809524,4.9518235285714285,22.670647057142858,85.13905880952382,834.8609322,0.311540681
