house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_EOL_S_life,kgCO2_Other_S_life,kgCO2_total_life,kgCO2_total_life_R,CS_code
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,7539.5218604,79083.26097999999,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,15322.0310674,14574.131271700002,Crenew
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,7385.2051639,79408.412506,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,15633.757897699998,14975.751008299998,Crenew
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,7570.7442201,82688.902684,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,15819.2969539,15161.2900645,Crenew
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,7784.9429703,86087.781215,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,16033.495704099998,15375.488814699998,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2318.81688805,41674.066966,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11143.63642815,10612.32647345,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2433.0272695,44446.591371,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11257.8468096,10726.5368549,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2588.9006298,47336.052127,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11413.7201699,10882.4102152,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2205.3979428,34341.882953,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9837.5395196,9089.639723900002,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2321.21591945,36756.219852,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9953.35749625,9205.45770055,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2466.0390192,39295.736488,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10098.180596,9350.2808003,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2495.2529397,41833.364945,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10593.4380432,9935.4311538,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2630.7166331999997,44795.962068,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10728.9017367,10070.8948473,Crenew
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2803.2520995,47901.860487,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10901.437203,10243.4303136,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,3646.4370324,41677.545957,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12471.256572500002,11939.946617800002,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3787.1456374,44451.037805,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12611.965177500002,12080.655222800002,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3972.2994665,47340.465315,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12797.119006600002,12265.809051900002,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3355.2015702,34342.390687,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10987.343147,10239.4433513,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3491.4426381,36756.642471,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11123.5842149,10375.6844192,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3655.9637886,39296.660776,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11288.1053654,10540.2055697,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,3854.2307487,41834.770696,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11952.415852199998,11294.408962799998,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4014.1639931,44797.332204,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12112.349096599995,11454.342207199998,Crenew
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4210.8776773,47903.704519,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12309.062780799995,11651.055891399998,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,7117.3987141,108301.960477,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18045.0430628,17248.9753292,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,7258.6076335,111235.742175,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18186.2519822,17390.1842486,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,7436.2901452,114303.738501,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18363.934493899997,17567.866760299996,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,7216.1903089,104641.287576,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16124.203310600002,15328.135576600002,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,7361.1545456,107571.06841,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16269.1675473,15473.0998133,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,7534.3087294,110636.052619,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16442.3217311,15646.2539971,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,7176.8744397,106230.412151,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16964.40766,16168.339926000002,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,7323.1970718,109148.772392,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,17110.7302921,16314.662558100004,Crenew
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,7501.9963681,112248.871822,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,17289.5295884,16493.4618544,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,10300.8906729,108313.669996,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,21228.535021599997,20432.467287999996,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,10468.6634232,111253.605365,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,21396.3077719,20600.2400383,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,10670.2094908,114322.736756,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,21597.8538395,20801.7861059,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,10312.3625522,104644.271937,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19220.3755539,18424.3078199,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,10481.7443792,107575.114951,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19389.7573809,18593.6896469,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,10677.4227897,110638.366813,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19585.4357914,18789.3680574,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,10308.1910318,106238.614722,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20095.7242521,19299.656518100004,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,10479.702171,109154.615425,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20267.235391299997,19471.167657299997,Crenew
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,10680.3307133,112257.545656,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20467.8639336,19671.7961996,Crenew
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2162.12553835,39168.933585,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,10986.94507845,10455.63512375,Crenew
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2275.93767135,41935.37682,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11100.75721145,10569.44725675,Crenew
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2432.463754,44826.898004999995,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11257.2832941,10725.9733394,Crenew
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2059.9305688,31939.635337,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9692.0721456,8944.1723499,Crenew
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2176.33871335,34352.955848,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9808.48029015,9060.58049445,Crenew
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2320.64562605,36895.437509,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9952.78720285,9204.88740715,Crenew
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2335.43697345,39210.22094,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10433.62207695,9775.61518755,Crenew
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2470.8274154,42172.58816,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10569.0125189,9911.0056295,Crenew
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2644.3104485,45276.446712,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10742.495552,10084.4886626,Crenew
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,3332.566952,39172.122122,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12157.386492100002,11626.076537400002,Crenew
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3471.8989054,41939.545563,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12296.718445500002,11765.408490800002,Crenew
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,3657.7125507,44830.960465,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12482.5320908,11951.2221361,Crenew
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3059.9169134999997,31940.382331,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10692.0584903,9944.1586946,Crenew
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3196.2299943,34353.872682,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10828.3715711,10080.4717754,Crenew
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3360.5496989000003,36895.518583,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10992.6912757,10244.791480000002,Crenew
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,3531.0421373,39211.310865,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11629.2272408,10971.2203514,Crenew
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3690.7572812,42175.047735,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11788.942384699998,11130.935495299998,Crenew
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,3888.2153088,45278.773854,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11986.400412299998,11328.393522899998,Crenew
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,5904.0216144,90226.25709,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,16831.665963099997,16035.598229499998,Crenew
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,6046.7676988,93149.115774,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,16974.412047499998,16178.3443139,Crenew
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,6223.0797417,96220.062742,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17150.7240904,16354.6563568,Crenew
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,6017.7411145,86557.141173,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,14925.754116200002,14129.6863822,Crenew
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,6162.1470846,89478.319231,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15070.160086300002,14274.092352300002,Crenew
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,6336.8780651,92549.848028,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15244.8910668,14448.8233328,Crenew
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,5969.8090857,88161.965794,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,15757.342306,14961.274572000002,Crenew
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,6118.1526551,91075.876553,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,15905.6858754,15109.618141400002,Crenew
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,6295.9737293,94174.19868,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16083.5069496,15287.439215600005,Crenew
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,8337.8528939,90240.586462,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19265.4972426,18469.429509,Crenew
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,8504.5287908,93168.029304,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19432.1731395,18636.1054059,Crenew
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,8707.2199232,96240.565558,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19634.8642719,18838.796538299997,Crenew
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,8354.7659584,86560.026849,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17262.7789601,16466.7112261,Crenew
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,8523.1257977,89484.19108399999,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17431.1387994,16635.0710654,Crenew
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,8720.48949,92551.588279,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17628.5024917,16832.4347577,Crenew
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,8348.5064563,88170.482467,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18136.0396766,17339.9719426,Crenew
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,8519.752022300001,91084.990585,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18307.2852426,17511.217508600002,Crenew
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,8721.247117,94184.571357,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18508.7803373,17712.712603300002,Crenew
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,198.49601396,5721.4994153,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1165.71139567,1165.71139567,Crenew
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,222.886858351,6326.9293362,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1190.102240061,1190.102240061,Crenew
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,314.8956855,8939.9023844,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1420.6324467,1420.6324467,Crenew
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,581.7832453,16924.3625239,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2056.66329306,2056.66329306,Crenew
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,612.70703201,17707.7806531,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2087.58707977,2087.58707977,Crenew
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,233.16205183,6735.2692366,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1283.46555537,1283.46555537,Crenew
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,259.46700994,7422.5549756,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1309.77051348,1309.77051348,Crenew
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,380.64486193,10940.1334616,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1597.1246091300002,1597.1246091300002,Crenew
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,709.10525013,20833.8624281,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2368.55694124,2368.55694124,Crenew
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,744.51234061,21702.300548,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2403.96403172,2403.96403172,Crenew
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,266.90437938,5726.6430046000005,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1234.11976109,1234.11976109,Crenew
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,300.27243611,6334.5080181,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1267.48781782,1267.48781782,Crenew
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,421.31496474,8955.6529995,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1527.05172594,1527.05172594,Crenew
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,770.20163605,16944.983432,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2245.08168381,2245.08168381,Crenew
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,810.30225351,17736.2734948,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2285.1823012699997,2285.1823012699997,Crenew
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,313.14067046,6743.3056670999995,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1363.4441740000002,1363.4441740000002,Crenew
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,348.40204127,7426.173088699999,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1398.70554481,1398.70554481,Crenew
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,508.96649983,10957.6781035,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1725.4462470300002,1725.4462470300002,Crenew
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,939.32834943,20866.2955391,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2598.7800405400003,2598.7800405400003,Crenew
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,984.38689657,21736.711733,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2643.8385876800007,2643.8385876800007,Crenew
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,212.101519873,6033.7704799,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1179.316901583,1179.316901583,Crenew
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,237.83187261,6653.7830304,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1205.04725432,1205.04725432,Crenew
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,331.89303007,9306.5301621,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1437.62979127,1437.62979127,Crenew
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,603.73541833,17400.0302521,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2078.6154660899997,2078.6154660899997,Crenew
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,633.68331329,18138.1227871,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2108.56336105,2108.56336105,Crenew
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,247.25802292,7069.9690996,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1297.56152646,1297.56152646,Crenew
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,275.02031577,7753.7771687,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1325.32381931,1325.32381931,Crenew
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,398.55432332,11335.9684424,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1615.03407052,1615.03407052,Crenew
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,735.30915112,21422.162386,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2394.76084223,2394.76084223,Crenew
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,767.87757622,22217.245614,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2427.32926733,2427.32926733,Crenew
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,284.06006178,6041.0132533,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1251.27544349,1251.27544349,Crenew
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,318.35638481,6658.2257306,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1285.57176652,1285.57176652,Crenew
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,442.36634089,9315.29164,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1548.10310209,1548.10310209,Crenew
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,799.09367632,17422.0075717,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2273.97372408,2273.97372408,Crenew
