hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
1808,0,56752.29329,1268988.75,1801320.41,2168234.985,2471737.711,56752.29329,991269.081,1311664.88,1648673.221,1999835.284
1809,0,58266.44532,1283414.513,1791994.963,2147489.956,2409480.477,58266.44532,1029910.746,1325513.543,1659935.671,1982760.453
1810,0,65862.32247,1322507.105,1813596.013,2172930.137,2444327.701,65862.32247,1061975.075,1368667.365,1688386.386,2013372.894
1811,0,94472.0011,1456293.992,2092344.487,2506113.058,2832766.143,94472.0011,1155124.16,1519104.765,1923656.313,2293516.113
1812,0,99712.28055,1465230.692,2150969.358,2581891.803,2918873.47,99712.28055,1161310.294,1530933.957,1966801.001,2348178.5
1813,0,99672.45927,1480450.302,2324887.366,2823372.492,3210287.716,99672.45927,1163137.31,1547260.966,2086915.247,2510919.547
1814,0,98063.76748,1385962.272,2049470.613,2458921.273,2808301.866,98063.76748,1074465.426,1451263.566,1858874.616,2247426.29
1815,0,97677.9052,1450169.745,2113903.679,2534419.197,2874145.92,97677.9052,1141730.197,1515044.089,1932314.18,2315495.22
1816,0,99491.65028,1475835.691,2380108.321,2898959.544,3307548.662,99491.65028,1149151.72,1543216.3,2118656.979,2562932.718
1817,0,99580.74689,1490705.273,2356060.436,2861705.395,3258661.555,99580.74689,1165859.46,1557906.293,2109552.115,2543179.678
1818,0,99668.22542,1452063.036,2343096.8,2856834.801,3256986.766,99668.22542,1136143.143,1518968.88,2090102.744,2514250.157
1819,0,99087.19856,1003633.13,1544881.797,1914537.568,2161909.571,99087.19856,837755.4793,1062044.089,1409744.093,1673562.783
1820,0,97808.32935,1253829.738,1667942.551,1974020.367,2221521.341,97808.32935,1011140.356,1314905.048,1580146.045,1826471.927
1821,0,99708.93433,1396126.563,1769202.337,2044555.986,2290779.469,99708.93433,1109164.349,1460148.792,1695694.665,1949296.387
1822,0,99639.21149,1357688.963,1642893.966,1855374.003,2061058.635,99639.21149,1077076.968,1421148.025,1602922.756,1804245.755
1823,0,99467.83846,1352493.862,1646582.012,1829339.798,2002587.41,99467.83846,1071217.952,1415932.916,1602419.209,1808242.406
1824,0,99708.45662,1272104.997,1568670.982,1724907.835,1885173.3,99708.45662,997886.2918,1335407.417,1522674.393,1704981.75
1825,0,95959.00032,1332938.727,1811429.923,2050690.614,2274867.076,95959.00032,1034602.088,1396061.735,1708527.432,1931276.524
1826,0,99681.31174,1336882.649,2006676.235,2329252.981,2601221.164,99681.31174,1035633.144,1402557.479,1839450.789,2117614.782
1827,0,97364.61549,1460767.575,2558991.81,3085641.581,3470707.071,97364.61549,1128065.7,1527971.282,2234980.965,2713464.589
1828,0,97756.16768,1374768.404,2598125.712,3225222.89,3698477.691,97756.16768,1051780.523,1442126.301,2224876.504,2740101.361
1829,0,89279.94314,1322675.01,2668037.144,3366434.793,3869547.486,89279.94314,1021991.308,1385057.942,2258467.447,2787976.389
1830,0,71846.16514,1425035.924,2580038.748,3208866.599,3683012.341,71846.16514,1097461.753,1479425.888,2232602.534,2731890.286
1831,0,87859.14266,1274877.901,2361700.161,2954358.347,3393386.916,87859.14266,990494.806,1335026.094,2034005.773,2501819.485
1832,0,88885.50682,1286367.34,1922474.936,2316069.356,2636108.909,88885.50682,1005939.209,1345519.217,1739903.921,2109653.074
1833,0,91115.65318,1428440.729,1969281.837,2341956.181,2639657.043,91115.65318,1136612.109,1488852.475,1830390.154,2177302.948
1834,0,96972.46384,1442778.43,1835903.358,2132805.929,2377308.843,96972.46384,1155901.541,1505423.943,1751787.614,2046450.745
1835,0,99421.42838,1351601.186,1669039.563,1914227.444,2153060.231,99421.42838,1069251.803,1415141.895,1619356.005,1821462.024
1836,0,98011.65803,1351050.232,1671374.269,1922821.521,2154130.003,98011.65803,1075717.102,1413529.687,1617688.771,1838614.631
1837,0,97516.08675,1346117.992,1751785.605,2038331.792,2308092.741,97516.08675,1055206.671,1409402.388,1661746.781,1921568.85
1838,0,99710.00948,1392379.367,2031269.062,2414818.388,2752694.275,99710.00948,1082898.237,1458334.875,1872044.348,2167011.367
1839,0,99717.54672,1361474.835,2447292.337,3018212.611,3474614.925,99717.54672,1041313.944,1429299.692,2134161.429,2551376.92
1840,0,99238.49753,1419578.133,2726330.867,3384974.814,3905681.403,99238.49753,1070230.658,1489230.482,2335167.046,2830356.904
1841,0,99117.18,1413300.889,2731365.343,3391783.346,3931450.134,99117.18,1051035.306,1483599.769,2331797.298,2834005.127
1842,0,91193.33537,1394487.271,2792263.461,3458874.463,4011537.067,91193.33537,1020917.976,1461667.49,2372015.52,2854370.082
1843,0,74704.49876,1282898.856,2631268.059,3233368.791,3752044.577,74704.49876,909834.9367,1341806.002,2214631.311,2684787.375
1844,0,43807.18501,1317597.727,2647548.766,3263870.768,3761811.046,43807.18501,947921.7205,1360780.591,2219409.238,2769341.888
1845,0,20420.30069,872117.6671,1657313.759,2041406.442,2334027.802,20420.30069,643858.4587,895286.9503,1398278.928,1778685.836
1846,0,17205.96231,398422.866,1003717.628,1300611.877,1504168.292,17205.96231,292963.1085,413703.2874,793872.2133,1073416.523
1847,0,11703.63061,612162.5576,1658566.791,2163003.609,2581017.364,11703.63061,398332.5428,631298.7338,1302772.582,1695339.641
1848,0,9689.931826,437008.6882,1254216.766,1671970.503,2029829.638,9689.931826,277358.3995,451902.3072,980351.8696,1260187.872
1849,0,4532.133905,663195.2665,1707644.775,2229659.235,2673814.558,4532.133905,433652.732,679493.2987,1355423.54,1743003.586
1850,0,11025.94024,866265.8148,1881300.4,2433486.851,2856291.221,11025.94024,632879.3192,885666.9443,1541453.203,1995139.424
1851,0,27311.50111,911296.0858,2124063.12,2786342.336,3222710.763,27311.50111,718839.7931,937237.6287,1745542.413,2205402.709
1852,0,20840.52605,1045412.611,2270994.016,2938872.069,3398433.185,20840.52605,809266.7884,1070250.692,1887830.197,2370282.99
1853,0,49120.3271,1302286.231,2364627.515,2954009.043,3386116.359,49120.3271,1008054.4,1343479.353,2042958.897,2511824.36
1854,0,82727.12782,1036779.148,2246569.375,2890830.339,3328501.162,82727.12782,819898.8589,1091516.736,1876521.204,2342662.049
1855,0,92388.15233,1108050.046,2259450.229,2858361.678,3317966.985,92388.15233,836411.3616,1170188.308,1894722.636,2382013.494
1856,0,90644.77087,1237114.442,2266430.395,2795380.81,3242500.75,90644.77087,912898.1332,1300589.886,1935281.195,2423959.666
1857,0,76465.10843,1038077.231,1727714.101,2093750.265,2424135.129,76465.10843,763775.3244,1091155.545,1497718.272,1896807.973
1858,0,58053.50377,1104870.167,1331276.498,1502131.858,1709219.56,58053.50377,826585.0988,1147545.506,1253909.308,1553193.446
1859,0,44558.20307,841408.2221,1115450.593,1273034.949,1434697.682,44558.20307,629384.3278,874375.1851,1020832.836,1284497.225
1860,0,26713.61308,522011.5569,984750.6999,1214871.525,1371337.85,26713.61308,396441.6643,542519.8478,819807.853,1105322.4
1861,0,21783.97003,523669.8721,1201731.784,1521010.196,1734206.965,21783.97003,388124.9872,542843.3606,963703.7886,1306231.166
1862,0,23602.44119,584939.6381,1068613.948,1307799.44,1475757.718,23602.44119,440262.883,604862.6862,895835.7429,1200102.591
1863,0,15802.313,745895.0314,1109800.802,1301311.653,1459008.465,15802.313,557140.36,763658.9852,978336.0733,1272013.016
1864,0,11171.07188,857210.4498,1316479.168,1558166.562,1762091.379,11171.07188,633978.6274,874578.3004,1154309.112,1486785.324
1865,0,5861.499547,991373.9834,1698689.64,2072044.024,2372202.243,5861.499547,731648.5795,1008521.677,1460986.294,1859256.431
1866,0,6204.64393,801988.3253,1359868.187,1691055.803,1935279.608,6204.64393,613824.7817,815413.5179,1173743.207,1506446.096
1867,0,6524.774114,598960.5848,1115917.295,1405268.548,1600874.762,6524.774114,460973.9218,610082.4269,936897.006,1242033.917
1868,0,10160.94315,536288.1554,1218935.857,1597340.29,1877416.866,10160.94315,392159.842,550093.8985,977445.6122,1325529.506
1869,0,11657.0732,506581.0479,1171797.159,1523192.809,1773861.637,11657.0732,372056.0092,520624.7682,936177.1692,1275176.221
1870,0,14841.57389,463747.9609,871656.4682,1111666.505,1273127.016,14841.57389,359533.59,477132.8455,723296.7506,993341.4706
1871,0,13500.41104,546122.0415,997455.6909,1254773.824,1442873.372,13500.41104,411591.4721,560426.7129,833661.2798,1127540.055
1872,0,12285.21744,293859.6558,593389.7747,797654.436,918553.4152,12285.21744,243421.504,303085.4455,479706.1281,700423.4486
1873,0,26550.68631,267494.7333,612477.9515,809517.0763,913218.8648,26550.68631,225947.1769,283553.5161,486020.881,708102.2011
1874,0,33259.57928,332084.7498,968795.4309,1275709.922,1460868.418,33259.57928,256721.2306,353999.4768,744765.4714,1047949.096
1875,0,24991.74535,332691.8034,1109072.156,1468901.276,1689225.271,24991.74535,246821.7363,351415.7383,835998.6497,1178316.312
1876,0,29164.38592,330954.7661,932607.3905,1223486.253,1394589.912,29164.38592,257728.0369,350612.8656,719179.1379,1017873.472
1877,0,23962.39245,329274.4131,784938.2439,1023305.288,1159144.065,23962.39245,264060.4889,345502.989,620312.5602,883467.4771
1878,0,11164.48286,466141.4434,1177526.344,1524787.647,1752003.776,11164.48286,345558.2902,479400.1416,927517.9068,1270768.26
1879,0,9743.947467,466224.8681,726876.055,898795.9984,1014440.907,9743.947467,365002.4181,476483.2345,626872.5732,861688.9116
1880,0,4632.802774,369946.5605,541376.3843,687314.6112,786220.8281,4632.802774,295373.9188,376137.4282,471538.3516,661864.9525
1881,0,2848.094039,334221.8813,528053.0344,633270.7742,729251.4882,2848.094039,241444.0698,340579.4925,459154.0424,590548.515
1882,0,2986.171043,275870.3046,361941.257,427572.617,465463.4549,2986.171043,220014.6767,280146.8252,324625.58,451213.4304
1883,0,1664.139175,536477.8774,633610.774,715839.0139,777318.7049,1664.139175,417446.9682,543067.4638,591423.0664,780537.2739
1884,0,1610.400936,445079.2979,531218.2085,602217.865,654913.4206,1610.400936,348430.738,450570.9738,499346.1181,640089.3348
1885,0,1665.581352,425986.1009,568664.984,681396.6017,744991.0728,1665.581352,347312.8416,430760.5832,520290.5747,675808.9067
1886,0,2391.527075,325220.7654,531486.2718,700852.1521,785303.5335,2391.527075,280979.3635,328877.7204,453622.3486,647701.711
1887,0,5285.308758,545912.1022,794130.4595,986928.1337,1094612.811,5285.308758,452431.2684,553411.6618,710932.1097,933264.3438
1888,0,1445.08942,478288.4409,687207.0965,853619.7347,927917.4481,1445.08942,407653.2045,482658.3864,616887.5225,820326.1509
1889,0,265.1103256,489968.5022,724847.0155,878778.5558,958384.4284,265.1103256,397904.2068,494914.6465,638952.2475,862471.8509
1890,0,274.9746478,362590.1215,679348.4229,864659.4197,956603.9286,274.9746478,298437.0532,366488.6734,563558.7214,790886.2005
1891,0,25.95217295,338655.6362,524305.5861,648416.4528,713792.7182,25.95217295,273866.7192,342117.5179,449741.4911,639029.5649
1892,0,138.4331183,250175.664,387334.6068,520248.3285,594606.7101,138.4331183,216131.9453,252079.5091,337397.2319,469477.0746
1893,0,165.2179876,196746.4474,297745.2789,409088.0203,458228.0357,165.2179876,180733.2541,197693.2951,259010.1532,377638.2579
1894,0,331.1118742,103540.5698,186909.9102,251767.102,293410.8288,331.1118742,84940.23526,104774.546,156421.7973,218259.9191
1895,0,676.2016614,188075.4145,333924.1458,427185.9141,493234.3822,676.2016614,150142.8444,190561.6571,293883.6997,347706.9029
1896,0,1093.748685,296671.164,487689.7744,588697.4698,696078.3812,1093.748685,204023.3451,302187.8999,424058.3429,521373.6909
1897,0,1518.873639,186621.6086,424350.0195,556325.2402,663077.2344,1518.873639,131716.917,190666.5927,343430.277,447597.2132
1898,0,1447.803319,207896.6407,394742.7256,494811.4034,568459.1888,1447.803319,155457.5771,211606.4124,331586.2313,429659.8823
1899,0,1535.405646,307440.1191,434770.9155,514056.1715,579186.3372,1535.405646,233665.5004,312003.2173,391828.4303,495165.5644
1900,0,1888.460654,414657.8361,648573.2965,799092.2067,905678.8037,1888.460654,326963.1481,420291.6911,578460.8606,712386.8911
1901,0,4791.694699,439564.9506,721725.3274,895169.0379,1001375.029,4791.694699,356566.3903,446513.8222,638266.2743,790224.4248
1902,0,5177.973928,373912.9136,594419.6451,745091.8673,851385.7266,5177.973928,299701.9962,380507.5021,532276.0921,643605.3162
1903,0,4490.116322,436683.1015,634888.0146,793748.3093,930829.4007,4490.116322,336927.393,444112.5487,576877.78,698722.5439
1904,0,7364.030033,458090.5487,850817.2967,1095029.268,1244140.967,7364.030033,374455.9543,466647.7402,727166.0362,931033.8553
1905,0,18298.4029,750013.2681,1105284.733,1389342.052,1525423.657,18298.4029,654312.6106,764194.2277,1015172.941,1241134.749
1906,0,9507.275093,922120.2088,1413490.111,1741565.043,1929197.614,9507.275093,763200.0812,935353.9536,1277307.682,1560301.084
1907,0,8894.475339,1091196.323,1772920.325,2179798.393,2450814.658,8894.475339,866826.8092,1107844.025,1572213.378,1926339.118
1908,0,4148.208189,871126.3234,1436467.569,1788254.554,1991176.759,4148.208189,715540.7576,881782.4082,1271170.607,1573177.94
1909,0,1271.796503,944839.753,1543114.53,1889366.798,2114277.196,1271.796503,747320.7897,956228.4777,1360541.701,1690077.259
1910,0,1202.775644,840923.4744,1273712.809,1572900.489,1783755.618,1202.775644,664614.6406,850832.6141,1137153.022,1430705.885
1911,0,2330.67437,847269.2881,1489631.509,1914754.08,2205449.502,2330.67437,676493.4353,858050.1376,1291051.632,1620532.188
1912,0,9290.085895,981202.0086,1511807.171,1867611.335,2160240.366,9290.085895,746656.3093,998269.8014,1338631.336,1683755.698
1913,0,20025.82427,985055.4073,1444784.011,1720523.17,1941940.907,20025.82427,753535.8023,1007124.837,1296188.424,1622927.734
1914,0,10860.57783,1107146.901,1652514.908,1969681.962,2263479.711,10860.57783,814500.8272,1127890.758,1470369.456,1837225.927
1915,0,17331.30601,976237.1456,1431305.759,1709563.524,1947967.919,17331.30601,736055.7424,997404.3073,1279887.856,1610681.284
1916,0,16236.36814,842112.0965,1313862.211,1595090.449,1824492.459,16236.36814,634839.5342,861242.5533,1153613.628,1474038.095
1917,0,13132.99401,601304.6316,966206.9352,1184294.431,1339928.721,13132.99401,466278.3837,615141.5161,842765.0343,1090061.272
1918,0,5601.496916,306767.2691,510447.3438,662370.5891,740974.5203,5601.496916,259924.31,312180.0067,434355.3043,614082.916
1919,0,3453.407475,192582.622,287113.0823,402383.3437,485615.8746,3453.407475,160784.9138,195978.1759,250893.0859,350437.5433
1920,0,8565.167806,234688.8946,304572.5597,402366.5065,488885.0599,8565.167806,186984.6508,241343.0829,282048.5996,357160.0252
1921,0,14314.69477,470912.1674,537540.3785,581066.3326,659292.7168,14314.69477,342133.2246,484333.2111,517380.4924,615118.8786
1922,0,22243.50313,339947.8979,418401.5185,485455.9833,557988.5594,22243.50313,260158.5455,354993.3999,396181.0843,478604.15
1923,0,10668.1709,289680.0284,360968.3119,482010.249,591985.5662,10668.1709,232894.4711,297792.2936,341868.6657,417633.8871
1924,0,6871.634937,233811.8165,285311.7607,374204.9842,465537.1776,6871.634937,180331.8966,239868.7099,270416.6289,328662.3205
1925,0,9119.873105,253287.9418,310156.8689,373877.7547,437651.4717,9119.873105,195281.7991,260693.4016,293277.4584,358272.4319
1926,0,16898.17109,202888.7241,245844.0758,273288.5794,303961.4065,16898.17109,156078.693,213625.6971,233976.9003,282712.5739
1927,0,10774.40435,157017.7796,219599.3426,280623.2866,309145.8122,10774.40435,138529.2433,163338.4742,197791.1508,270902.34
1928,0,8997.029996,219652.0703,319664.9686,407968.582,426165.8982,8997.029996,208734.6664,224722.7547,291541.8002,384576.1113
1929,0,8730.037311,146474.3156,220994.4496,283328.9204,295495.4438,8730.037311,140241.5855,151187.1815,197977.5661,269932.7028
1930,0,14142.76899,168946.1228,258620.7749,321629.1872,332741.8719,14142.76899,162010.7835,176421.297,240665.5001,286493.8996
1931,0,9757.443886,126185.1391,183784.0101,220341.3965,232927.0301,9757.443886,112264.4553,131791.7385,172976.4892,198620.7423
1932,0,10887.06728,96777.71259,138680.1442,161334.5682,174688.9949,10887.06728,80965.60289,103037.9408,130410.7964,147979.7794
1933,0,9330.867299,75721.71959,102225.2705,115009.2503,127382.4653,9330.867299,59261.85308,81218.9346,96188.12514,111076.2557
1934,0,11032.545,316006.1526,353511.9165,369588.87,414971.0791,11032.545,228249.4662,325776.7355,346439.285,392911.1814
1935,0,12184.47842,818175.4199,893175.6807,932771.8533,1039299.931,12184.47842,597281.2017,834897.8676,885088.4848,992247.105
1936,0,10966.46371,727546.8847,835710.237,895560.0059,992937.5144,10966.46371,540783.9379,742101.5904,816994.1545,923674.8825
1937,0,8949.192131,700354.4332,790505.0407,836321.332,941643.1167,8949.192131,504171.2982,714367.8383,769993.4116,881935.0769
1938,0,3068.547569,437940.2147,563139.7971,635564.6804,732813.9372,3068.547569,312536.2182,445775.216,523312.8501,626000.9048
1939,0,1581.373653,569493.9665,703293.4893,778515.4055,882087.1421,1581.373653,413541.419,578029.3484,665490.7851,780084.3008
1940,0,1226.056972,614345.9225,798639.8385,895742.0833,1017781.126,1226.056972,443005.6851,623586.8646,741516.6006,885452.8045
1941,0,1933.644197,883271.9465,1104502.653,1215410.923,1402063.453,1933.644197,615631.6511,897620.3487,1033019.958,1223839.803
1942,0,2625.12162,963544.1604,1526458.176,1770586.86,2068969.899,2625.12162,646818.7987,981655.9149,1341334.69,1617381.735
1943,0,6047.583689,898906.1948,1221711.226,1390978.964,1622082.541,6047.583689,624251.2847,915942.9877,1114519.6,1341949.794
1944,0,7328.980698,383782.7996,484642.4543,581128.1684,704824.9285,7328.980698,274800.0751,392895.2461,453039.4616,540398.109
1945,0,2556.934532,710420.8516,816588.3804,913154.8217,1063339.022,2556.934532,512574.2579,721355.9684,786089.8769,923150.81
1946,0,3193.400549,452048.0563,512299.9285,569877.9745,665063.9072,3193.400549,324381.4779,459858.8547,493249.2015,585130.6361
1947,0,4820.897354,127505.2617,194082.2411,267821.5581,335450.962,4820.897354,97641.80665,131489.3318,170622.2828,222566.452
1948,0,1776.984859,74350.04807,153121.0702,222321.5583,281196.6982,1776.984859,56853.96257,76275.6545,127676.8434,162924.9153
1949,0,1778.780549,51893.52514,110676.0223,170598.7172,223009.6547,1778.780549,40231.49673,53489.30247,92125.17384,116465.1148
1950,0,1970.49202,31317.43995,64025.35072,86945.90498,104758.6744,1970.49202,24414.0195,32713.67116,53410.20467,68869.6309
