hour_of_year,Reference_2025,Environmental_2025,Reference_2030,Environmental_2030,Reference_2035,Environmental_2035,Reference_2040,Environmental_2040,Reference_2045,Environmental_2045
6765,24717.117869963513,24717.117869963513,76360.24467759646,138239.2185994824,79066.81251971837,642836.2692695573,412408.36869191844,266852.50441519456,192959.51253297387,183590.10920716616
6766,37849.495614466985,37849.495614466985,63307.980625612094,98263.60239929888,56322.10223430763,283667.479170282,172784.51239669224,118393.00608450259,90097.7415672132,84218.05100622849
6767,23893.817421662574,23893.817421662574,43829.689475397056,84849.30393613964,55897.083058124095,331667.41597596125,209601.99894372188,140575.8418879062,91706.83545407113,109713.26207230141
6768,41274.508093478915,41274.508093478915,31477.507208819447,64375.23356911423,55947.23676105838,297119.9090665619,181400.38132180015,121852.91118902864,77679.81437602903,94242.83967113473
6769,90372.05552084958,90372.05552084958,53735.94555662918,90069.95412752152,83895.13944493928,257557.0178751112,139407.84838417335,91396.6048395324,64770.7768568104,73840.05867332226
6770,93635.92623068433,93635.92623068433,63379.94883239853,126943.13490122263,114905.93818752086,534517.362007176,319546.891488014,199649.8559440822,138406.5922707161,153690.88958064333
6771,93165.16054198434,93165.16054198434,66271.87162358864,148707.4362907366,135215.7130885829,787623.1955283036,485246.28893318656,308743.1066455832,207956.19850465166,231586.30311648842
6772,95573.42924376878,95573.42924376878,94816.21551694543,183144.10496878787,142367.88308049305,716357.1025379787,438445.9795828018,289649.1362930374,190845.47332673814,227004.64966808257
6773,99005.95321682098,99005.95321682098,77049.83619330001,150069.74427592233,127928.63045068987,683985.470489161,418521.8195103066,273950.63423022476,173202.82813577916,206713.60130752303
6774,65862.32247088892,65862.32247088892,23712.01939026871,73160.0959902335,86350.85958190066,559257.9928422815,345514.92070114217,229820.0779485543,140266.710433467,173043.96431647625
6775,51162.594763975816,51162.594763975816,33831.00888617075,70124.9636415226,64557.70531671274,337632.6891064703,204742.80853283717,130049.05519293429,87477.57909860011,97773.39722864609
6776,43686.19221560712,43686.19221560712,54835.10559429306,96049.68447521751,66167.07773815628,405675.8026192522,252245.77802304964,169424.76862449112,114080.12346995679,121724.99472041968
6777,42550.758781989396,42550.758781989396,72285.2372481597,116278.65425192393,68724.75865325544,485052.21725789463,305416.06655291654,204933.20756085875,141900.57094236987,138141.52439982293
6778,43347.61803360059,43347.61803360059,42107.81654276356,86943.19174180256,70165.70629959839,526997.2493708945,334361.4240685017,218360.26115930467,134483.96458883685,155185.01816941213
6779,35246.70704213213,35246.70704213213,97334.23802577639,120345.09510314342,42421.653970771804,277386.7302414517,181952.68869838267,127256.5461141777,62369.28364669664,76011.37538068519
6780,20076.709171388105,20076.709171388105,71732.91758907441,88365.70929493103,27875.657004033023,167890.6919283297,111068.69543773241,85833.90960445517,39614.763377702606,54718.94946792451
6781,13201.90439082147,13201.90439082147,69625.50634909746,86311.93341567388,24549.23883225978,182634.2840239495,123227.25102285009,92926.50857381249,43423.61979374458,58832.527939540334
6782,18070.17741890758,18070.17741890758,64885.726919618,81259.60751007432,26630.07660860255,175115.316088257,112489.19589128988,88791.09688906171,55076.535346581695,55295.62541497336
6783,46795.778960894124,46795.778960894124,52426.10004049685,69278.74035688405,41517.99356380864,191860.7624485064,113147.26620826224,93725.80112940475,53640.31946521487,64469.546081368106
6784,51445.98623064682,51445.98623064682,76105.15266737972,99812.73294977925,51040.47810876598,202970.83732962044,120137.35066407,113403.30135467046,57214.1347017905,84905.97833206056
6785,77621.78822356107,77621.78822356107,107897.94386958369,157460.9351057072,91549.2917738929,321095.1490633026,186623.90006289806,176026.69174924836,95904.77472212873,146994.6143582445
6786,65073.15410394691,65073.15410394691,231603.27853448997,316180.3308511065,122207.85179712456,420940.1566162807,260421.27663869725,209603.64926934344,142720.36655352142,160996.74581177626
6787,89930.41014823463,89930.41014823463,352850.67948385444,413912.93996872636,109774.46087775461,429501.3854252106,271472.17386657395,233938.6762486822,156623.90618162608,124377.73509221271
6788,92706.28139859837,92706.28139859837,413882.1593198014,516042.9356395282,154926.19505598536,665798.0163757438,416364.0472379236,314552.6237038489,265101.95037666574,178198.66727480222
6789,84694.76052348505,84694.76052348505,370520.6707818314,456975.79032950674,133825.9022362689,434761.25991640793,263175.3498999021,232166.28034854872,202739.62103712338,137905.35949000198
6790,82450.16730434714,82450.16730434714,261767.93374701325,313680.66311264876,96296.29789292162,344400.9032439767,202091.4398285112,223907.7480511987,160920.2851572588,143581.7226878588
6791,61988.74757852438,61988.74757852438,312623.79715325084,372862.1699959809,95327.87619369823,539109.4173796077,330748.17582063435,298619.5672590396,264279.5997067451,162224.101710031
6792,64340.065932754915,64340.065932754915,273644.3540776059,343150.83506962174,106589.08581948392,644926.4295817503,400282.3358678961,325046.75753863284,270191.4938395952,190987.6885398931
6793,90270.04586719061,90270.04586719061,303514.1584645119,398414.79968962783,147152.2802548607,994233.4143842565,619172.314614444,484612.9425424645,377968.1266796504,300903.37933828967
6794,84052.86973894542,84052.86973894542,272611.26329583063,343919.7445730316,118882.66656613279,845523.4042131641,524186.96055600484,411136.918549124,332916.45112962526,238531.2975204955
6795,85504.52259909619,85504.52259909619,202560.8937886162,251431.78632964726,95437.15904289772,606533.7427431494,359233.05609063205,311348.2808919262,273119.8150394911,180988.54628311473
6796,74985.39814940152,74985.39814940152,184738.9864831121,230796.19976670624,87034.91340996072,528830.084657811,306943.8084763283,287489.87729847856,263448.05731450603,172728.02606289752
6797,97900.44966877278,97900.44966877278,144643.41849186784,171180.62698600668,77571.40829790832,376699.6923536507,202219.6200788546,188988.99349036007,197882.15235007356,97557.0655652993
6798,98251.43335254738,98251.43335254738,131622.14859689976,160727.74424823382,80226.66487253437,293659.82757683896,150630.08778280718,136649.97792163093,152636.5345711761,71492.84676837093
6799,90615.46417272417,90615.46417272417,182147.39008946228,219051.6887697584,84562.16120501651,299353.72134969465,152951.99205140208,160190.89060657992,187805.82083406072,84231.4306954089
6800,56063.98901647417,56063.98901647417,146271.75182323097,172932.31766869093,56384.59667287155,216281.5704261266,112861.34200352283,113668.20721797182,146435.71984376,51756.88598305449
6801,57787.523824663884,57787.523824663884,163778.45971174963,203601.72845659847,71051.44392036337,216456.24948208482,113405.55038692178,108129.29924100765,141006.60561329048,57329.69472533581
6802,39237.62471660762,39237.62471660762,134769.3799002763,175350.26737815412,62436.37474920456,145454.06704396737,77319.72117797995,71010.63321706138,91176.67007395557,46666.2530177357
6803,42502.519539263056,42502.519539263056,191186.20459711135,251749.0158307189,85035.03226147598,163484.7916496465,85616.21872510933,80416.83186482191,117060.48450378078,56899.961548532614
6804,59413.416491512275,59413.416491512275,339713.7676970286,463846.9869717151,160099.73487512945,176506.7407151811,86453.13657162616,82319.40770964665,148668.32415191154,85688.5520262792
6805,38781.77160537579,38781.77160537579,419003.49372826435,546846.4909840461,153665.3603449404,197482.8094673391,100617.97326722757,117581.99613487229,215593.03032937643,88638.34542927006
6806,37316.03321985144,37316.03321985144,327534.57885120757,442837.5201289357,139677.60877443335,125066.24373514575,65086.92851491399,61931.414710182755,116471.73631591669,70045.9171968788
6807,36890.3338985942,36890.3338985942,183474.2949382845,252461.69056732778,90877.05964931144,84723.85873443433,41851.0596233936,34716.727854572164,60344.04863153641,43929.48061407437
6808,41514.977748057325,41514.977748057325,214727.77923293813,290402.33662356524,100235.86090443857,109444.0156218752,51736.82848332269,50748.353536940085,95434.02298969006,50063.90174646414
6809,55377.16428232962,55377.16428232962,247938.42507867355,334902.6551373973,118907.90011337254,89282.54043345051,33290.508193663765,40754.978552073306,96455.0286308473,48343.13010779225
6810,82906.57457902568,82906.57457902568,220851.28154902282,278837.9756059153,102322.34169471328,124490.13044322007,44042.93376584899,62294.31737493048,124058.57410224689,36429.409595372024
6811,70665.19510633078,70665.19510633078,238261.9317776909,283706.98399792385,83023.72977805653,126443.94677639741,45467.32074077596,81944.39149163825,157947.3018555079,30864.906761455113
6812,91508.07036029038,91508.07036029038,381639.9517211537,527631.9467269259,199195.86561463654,241014.77487964297,117253.58120482898,112653.02984038851,171174.73493139056,119127.5867900603
6813,97579.88192065456,97579.88192065456,465201.97191106505,652712.3240245798,246198.86708446525,403802.0710850831,221011.27158921293,170601.557654746,233462.19688510924,165212.57698707018
6814,97442.24457257042,97442.24457257042,453664.30654804566,635234.1374556602,239655.7669234313,316169.50292806514,166114.79242126166,128658.98012457028,195061.27890726976,139750.32300385452
6815,99597.55183993385,99597.55183993385,306984.6282444103,425887.87090961315,175122.9554729912,331041.11139145936,176174.31652966994,137915.19926607228,173913.0118508009,118219.05638344324
6816,99617.78612252515,99617.78612252515,563032.2962258564,818346.0428787118,318169.6871694022,349018.58195036056,186564.63836581018,136242.25437327503,204211.6654431076,196002.36788763187
6817,99716.58852328667,99716.58852328667,630782.6496199518,920327.9003955026,354075.932171924,341944.92954899545,181791.31649838807,161136.99285791465,208719.2791106793,244852.31766062547
6818,99520.89303940732,99520.89303940732,648134.1148420732,938613.689476754,354711.5953994231,262506.0764901364,129920.83941361509,138473.3916989761,190165.99242429654,235316.17252554098
6819,99645.93128905179,99645.93128905179,663341.3227155551,965742.5454228233,367713.33078614087,415230.479531425,228102.80787371317,217192.6807652016,244153.2771533032,291183.2454913356
6820,97876.12358824546,97876.12358824546,667242.0743347463,981554.1173610201,379773.71731730737,567622.6182847321,328707.47367181844,281116.9225575186,285442.9298269572,336163.4910418133
6821,98937.53375852143,98937.53375852143,677015.1102412592,1035886.9389414957,428926.6950198267,1204925.4740637743,755888.6758368858,537238.5205840792,421068.40641979856,514884.7579573434
6822,98804.26593862481,98804.26593862481,681752.4659258927,1044881.2908556066,433239.59940397897,1174565.5700694453,735191.7361056284,524997.1105110561,414042.8833573619,512436.43213605264
6823,99685.97490501704,99685.97490501704,650969.2240790594,967788.8600626569,383388.768256236,587043.1486789808,344235.61978308426,263787.68879247794,269087.0740312415,323945.78323907626
6824,99709.53158474965,99709.53158474965,649489.5083043452,960592.6762397569,377192.45502206584,515471.03917447873,296801.56529801904,210660.91629095527,251831.041468672,277052.22188617714
6825,99407.2281333092,99407.2281333092,651834.9021611345,964095.6151972204,378373.4234216132,556244.4463199973,327483.13709544955,218341.4081593212,249711.51841473512,278360.9592093849
6826,95551.7762601142,95551.7762601142,566135.0544271203,863702.1741247901,361612.2594805727,728160.0625260522,439886.0590343262,275019.4991333735,283088.3642405677,306617.93411911605
6827,90918.6792143886,90918.6792143886,613619.0320749509,914424.3500504908,361953.0745018649,486029.18397281016,281257.9863740008,179527.35681012148,231852.7467846344,249543.36823654606
6828,93025.30581582522,93025.30581582522,630817.9709907295,929939.7383752596,361384.8727258698,545719.6214326882,323119.92401377903,207219.04512976154,245394.49264663667,258943.6873040461
6829,94532.67394316742,94532.67394316742,571427.6835818334,842851.8351774216,332661.3633301247,387763.0436035937,216354.30800979625,137917.22007288854,199174.11187071938,207045.0915597727
6830,98067.27569492096,98067.27569492096,647282.446688347,931195.1278255818,347163.4548166165,287458.33349609195,152545.82363384415,109096.70205503989,179447.13425836957,192702.62279279425
6831,91389.93982231131,91389.93982231131,598014.5243370011,886335.8228797987,349236.32084223034,535878.347191894,317132.50692412246,206581.8088884886,235866.6558167226,258161.9291163745
6832,53184.708497364816,53184.708497364816,718495.9861972254,1039387.02068133,364560.68238799885,642307.2739445611,407969.119998246,270226.39706324495,272002.1064245083,300816.89875942835
6833,84447.6050171649,84447.6050171649,823613.5946358537,1125256.311975349,359299.5278346862,466972.85620789044,295508.2477183147,212221.7118313276,220611.62126958725,232350.5511786584
6834,76818.6556385918,76818.6556385918,823510.7120263001,1113021.4923296222,343020.46546121663,560162.6721675674,366739.8549097109,248897.97444699143,229091.1409517783,237370.66659652177
6835,86334.58796880295,86334.58796880295,830726.8405118353,1139137.127193449,368022.22073311784,706247.4262768229,450624.02508872154,328307.8563775358,298419.5141277232,304041.5789517437
6836,44436.97062627947,44436.97062627947,744268.6145534205,1036512.8370488982,329618.95805593516,484149.5820582455,306448.53999262233,222215.6667711245,257120.39010485233,240835.13864645897
6837,50324.7398571164,50324.7398571164,585874.7388908403,876505.1395189094,331953.1294081626,799474.4794118851,501045.221736725,323429.5395555635,327529.80201751937,319437.66390489624
6838,34786.01002948164,34786.01002948164,659777.1093833952,918870.14797094,289562.26920017356,300330.5254201867,188390.34885230483,133246.07051457078,189374.0639013281,175863.31881041318
6839,30750.7096826141,30750.7096826141,586800.1123343423,835742.0459469398,276846.1930136844,256406.75860160828,149016.80255996902,109555.72987491984,198275.24751094924,165423.01788354042
6840,10053.607025465526,10053.607025465526,606720.9600364544,845214.2594122126,255076.91237158453,99487.71748819904,52316.721655715264,54687.37410389779,170422.6899165494,121728.26596268888
6841,7929.200455625398,7929.200455625398,302392.6279825473,420036.12422462483,127462.64881473783,104452.65086076254,67974.0199622943,50101.333942402096,75354.76016728392,75105.5406086537
6842,25180.608018066505,25180.608018066505,295249.51701982506,392815.8632674378,114950.51594993345,93650.8763987645,57621.80181863268,51000.929517360426,70328.23407134105,59242.44445905827
6843,44800.78392248069,44800.78392248069,230610.82892354627,317084.0620547804,113117.14294020277,79018.40270362375,38553.89266566001,33636.485650698836,54019.71339242178,53052.112919507505
6844,33884.27489366992,33884.27489366992,319196.0083747746,416662.62508695957,119144.14903909877,88564.43874902255,57892.23588875402,52860.39470403711,52371.627755792804,59356.79072649027
6845,50817.37917338556,50817.37917338556,566948.8406483355,737820.5103761463,204508.20587153104,128106.86410504236,87484.66047872812,78146.9823702735,83963.9036032876,92083.77336804323
6846,79544.83639178301,79544.83639178301,659693.997289278,866280.1708291539,256280.05927755227,144059.81990705454,88949.91566954931,89363.34771966652,99012.47647139359,117326.55724455763
6847,52314.18285817155,52314.18285817155,558757.9187117651,701922.3171427043,176344.72508332774,192434.5516816341,138537.50517611433,163085.22291129726,82127.4261810487,141865.46772756954
6848,86101.78365494785,86101.78365494785,398372.83496309404,549227.0331327112,202415.3090442108,526046.2520169598,331486.2924884197,251532.54459534082,164459.44447080424,215190.32912953824
6849,91409.61950235789,91409.61950235789,474928.5045101381,684121.1052150811,266797.1383568158,717660.9233441568,450359.61129259004,341866.0403957174,237397.16410101525,310528.535707514
6850,53784.54588303281,53784.54588303281,542186.3869628917,742486.83639343,239075.1233658321,877234.3145836787,583808.0760032854,428887.93266911054,263589.4952247421,336089.7259254101
6851,52640.35704181435,52640.35704181435,591382.5738641188,766653.6348416914,211861.42541733274,775198.4749290925,527198.5135274046,436416.80868733366,231002.63825918088,326755.24186844437
6852,58586.120274183624,58586.120274183624,517234.0149032656,682062.180946182,204486.2756395747,963648.4257743309,649177.0152881957,504556.34658045135,262493.4428566799,367228.04062156024
6853,60108.910116030886,60108.910116030886,761228.1384354105,1045422.1774445187,330961.47488903505,1181946.4370098624,791027.1656512076,585416.1769844242,359274.7699444389,467305.65148256626
6854,75360.40365064674,75360.40365064674,720859.6077419934,990359.8693596362,323285.1066302488,1218784.6356971585,810884.9766958213,605809.4051527606,358020.3477302519,477949.9028941606
6855,96351.35131958166,96351.35131958166,876950.3119354473,1195135.8501886714,384042.20011160494,988159.7305101786,651127.2331252957,511381.6936933746,323994.5469666101,442273.8623830001
6856,76064.9959186365,76064.9959186365,906665.0114622697,1271505.2182434187,423909.52015953226,1341523.2508881944,885214.4194396636,651165.9760564815,436143.53814132983,549559.9698732465
6857,91547.47518372224,91547.47518372224,892019.5073142658,1244144.9768823623,418503.9536039848,1416325.7637641751,931710.0254372153,671850.7883492409,449436.4145404953,545704.170941931
6858,98705.45226500128,98705.45226500128,605929.6383809169,807467.3356477194,264229.0767562619,1416289.269898122,927815.5439437937,673354.6488748796,431655.8221563615,454564.3786456871
6859,98569.92547683882,98569.92547683882,458203.95985879016,570164.7604432773,169667.2753228915,1215120.264688261,795913.4883016963,625575.5272603637,365067.3190860139,390039.9664764609
6860,95551.7762601142,95551.7762601142,328596.02178364224,437735.9019426583,164939.0618269372,1068283.6352409166,689549.6197702881,537353.8421213619,308656.60792726977,365461.1192135651
6861,96346.09844030021,96346.09844030021,392124.1968564227,495386.1642221406,159875.58577100546,1347104.246814082,876298.9870008292,624736.106513741,411077.5172933835,363305.3268655801
6862,99370.06848429324,99370.06848429324,420713.35637250805,535876.909505539,173733.5393388596,1305253.5464101522,851339.2173917664,592116.487756519,388167.5529785576,346296.331054008
6863,98374.45912460724,98374.45912460724,266415.48136059643,360137.2431401211,149700.97642392374,886213.6130967361,556791.8548307857,408265.5672336865,283626.85027384345,265129.87171367917
6864,91892.9811697075,91892.9811697075,242366.71566598382,352505.9693056372,164536.21460959438,1164221.1801750262,734436.88523346,512364.92234134435,376930.21098514955,332718.5795831082
6865,74681.41271476026,74681.41271476026,775200.2791212862,1101170.9667229182,382656.9440971076,1385899.8256578413,881785.0369527602,674091.3514597099,549516.0508628933,537542.8772256477
6866,72603.03851504128,72603.03851504128,1015802.6726463229,1389482.386462981,431618.8934500976,1446623.1701529664,936914.9764677976,734108.3587676266,583634.611431972,573369.476835124
6867,68073.97979932131,68073.97979932131,1010055.4199186217,1373199.4496808946,418112.77125623607,1380930.545214072,896260.4090269953,709667.5364500915,564688.0068291913,551840.2110762916
6868,42594.784767388075,42594.784767388075,1040337.7079407962,1379852.6707076072,380039.406193992,1201902.349072222,792645.0323091386,646381.118426283,520353.52921251685,487352.1638490537
6869,73495.41237406942,73495.41237406942,1030128.581582034,1381062.0181859066,408075.73781026655,1419719.5367889076,925631.9920009336,719908.4870014358,570453.3478634629,534930.1696635068
6870,86858.00271934802,86858.00271934802,765474.2675672943,1002297.7512881933,295330.3054675853,1467480.1111752433,956629.235037537,730584.3170499002,529271.0325273185,485631.7839591941
6871,71611.81619446982,71611.81619446982,782289.0263911056,1025871.059035207,294756.7230225042,1449494.5136978368,949759.0859982717,749244.2753257742,529068.961307509,511193.7590513646
6872,82514.81060045605,82514.81060045605,837781.712779868,1103868.1928028944,323699.7183290974,1426790.5242289195,930230.9088174636,736894.1964070158,533389.1689519989,513479.43669508246
6873,86686.63836031976,86686.63836031976,980150.8265694935,1297761.2356922235,379226.17348159384,1250978.3271082924,810318.468502718,648108.9726707599,517637.69972813816,475499.7625811719
6874,98749.46861090185,98749.46861090185,1017486.3100169604,1369808.7861552455,422242.7691243475,1455320.440397418,939230.6113919913,737904.9579570153,576991.8991242389,553982.472918009
6875,97886.55187224435,97886.55187224435,886120.123756193,1160852.428876266,339942.88917857874,1271528.2932129058,823248.0308698404,651500.6913125664,498051.5000355752,455580.60444802966
6876,98177.92102501703,98177.92102501703,835442.5495159671,1074405.1913089652,301805.15009210363,1001581.0803834484,647806.9155494717,494154.95063512307,408969.2390655464,325471.8243313496
6877,96899.1958067567,96899.1958067567,1039580.5142061654,1344868.5462721554,369752.81106008886,708841.607252629,453402.67745806306,364520.1101612656,372760.13383642223,269259.0954475297
6878,99683.48785043102,99683.48785043102,1002147.5117945097,1290398.944425957,352407.1110026188,398171.4280634418,252127.0326224545,239227.27146916755,256952.27801176527,205023.3281093845
6879,99707.26267882722,99707.26267882722,858803.490033189,1150456.5344985356,356101.2773224443,376673.4178961414,216917.65963655218,192219.53374130453,268767.59805054596,200294.2032923238
6880,99241.20178935389,99241.20178935389,949027.0352454749,1243897.5920197084,359336.3230546795,443459.54519864754,280074.2667594288,222855.67046683302,251066.87220068465,201854.93891419013
6881,95676.38190765196,95676.38190765196,821662.9378122877,1116323.6663119164,357326.84169293946,385412.11268780526,228880.1389041343,183242.34187087018,234533.38851728657,208125.53026414616
6882,48115.35372884469,48115.35372884469,820307.4562936022,1114833.4736194934,333775.92882335605,490869.5972712094,315560.2588639693,238284.15720848853,266898.81857699755,237078.45060177252
6883,54165.6664982627,54165.6664982627,685602.7226869351,980943.4397831331,337653.36636361905,437051.6849998784,256397.129767647,184328.5945660078,276254.6930015863,226760.4119624937
6884,80089.11925208739,80089.11925208739,526866.958706735,751670.66760653,276383.3096930012,334664.4108938017,181597.66693684316,135756.67507718294,215405.69084057107,168842.346220158
6885,92646.56399730321,92646.56399730321,556120.4038255129,807060.8015631462,310066.38299946225,333670.37199406844,181871.63096376375,125685.89143048567,188263.16195091262,186393.78298016865
