house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life,x_num
Mod,H1,Ideal,AK,Hlow,HP Ro,2,1455.73097095,2170.57626608,45683.018469,3626.30723703,729.30375,300,1029.30375,4655.610987030001,4
Mod,H1,Ideal,AK,Hlow,HP Ro,3,1455.73097095,3040.0721144999998,58174.618469,4495.80308545,729.30375,400,1129.30375,5625.10683545,4
Mod,H1,Ideal,AK,Hlow,HP Ro,4,1455.73097095,4028.5461609,74769.218469,5484.27713185,729.30375,520,1249.30375,6733.58088185,4
Mod,H1,Ideal,AK,Hlow,HP Ro,5,1455.73097095,4696.6579119,85262.11846900001,6152.38888285,729.30375,520,1249.30375,7401.69263285,4
Mod,H1,Ideal,AK,Hlow,HPl_Rb HP,1,2798.79588338,359.57224216,27725.755965599998,3158.3681255399997,1456,400,1856,5014.36812554,5
Mod,H1,Ideal,AK,Hlow,HPl_Rb HP,2,2798.79588338,525.53704288,30185.624128000003,3324.33292626,1456,400,1856,5180.33292626,5
Mod,H1,Ideal,AK,Hlow,HPl_Rb HP,3,2798.79588338,730.15983088,33044.4704546,3528.95571426,1456,500,1956,5484.955714260001,5
Mod,H1,Ideal,AK,Hlow,HPl_Rb HP,4,2798.79588338,960.86713255,36791.6658296,3759.66301593,1456,650,2106,5865.66301593,5
Mod,H1,Ideal,AK,Hlow,HPl_Rb HP,5,2798.79588338,1121.38611449,39267.4393584,3920.18199787,1456,650,2106,6026.1819978700005,5
Mod,H1,Ideal,AK,Hlow,HPl_Rb HPo,1,2798.79588338,375.60576102,27955.5938244,3174.4016444,1456,450,1906,5080.4016444,6
Mod,H1,Ideal,AK,Hlow,HPl_Rb HPo,2,2798.79588338,541.02691562,30411.1603268,3339.822799,1456,450,1906,5245.822799,6
Mod,H1,Ideal,AK,Hlow,HPl_Rb HPo,3,2798.79588338,756.5268997300001,33420.906673,3555.32278311,1456,525,1981,5536.322783109999,6
Mod,H1,Ideal,AK,Hlow,HPl_Rb HPo,4,2798.79588338,1009.30977259,37471.4285858,3808.1056559699996,1456,700,2156,5964.105655969999,6
Mod,H1,Ideal,AK,Hlow,HPl_Rb HPo,5,2798.79588338,1168.8965837599999,39943.9389646,3967.6924671399997,1456,700,2156,6123.692467139999,6
Mod,H1,Ideal,AK,Hlow,HPl_Rb R,1,2798.79588338,1424.3001382,44528.8646418,4223.09602158,1456,250,1706,5929.09602158,7
Mod,H1,Ideal,AK,Hlow,HPl_Rb R,2,2798.79588338,2116.82834238,55011.8646418,4915.62422576,1456,250,1706,6621.62422576,7
Mod,H1,Ideal,AK,Hlow,HPl_Rb R,3,2798.79588338,2949.0576277,66940.26464180001,5747.853511079999,1456,320,1776,7523.853511079999,7
Mod,H1,Ideal,AK,Hlow,HPl_Rb R,4,2798.79588338,3858.5893132,82399.6646418,6657.3851965799995,1456,500,1956,8613.385196579999,7
Mod,H1,Ideal,AK,Hlow,HPl_Rb R,5,2798.79588338,4529.6598573,92903.5646418,7328.4557406799995,1456,500,1956,9284.45574068,7
Mod,H1,Ideal,AK,Hlow,HPl_Rb Ro,1,2798.79588338,1480.45213785,45397.8646418,4279.24802123,1456,300,1756,6035.24802123,8
Mod,H1,Ideal,AK,Hlow,HPl_Rb Ro,2,2798.79588338,2170.57626608,55865.4646418,4969.3721494599995,1456,300,1756,6725.3721494599995,8
Mod,H1,Ideal,AK,Hlow,HPl_Rb Ro,3,2798.79588338,3040.0721144999998,68357.06464180001,5838.867997879999,1456,400,1856,7694.867997879999,8
Mod,H1,Ideal,AK,Hlow,HPl_Rb Ro,4,2798.79588338,4028.5461609,84951.6646418,6827.34204428,1456,520,1976,8803.34204428,8
Mod,H1,Ideal,AK,Hlow,HPl_Rb Ro,5,2798.79588338,4696.6579119,95444.5646418,7495.45379528,1456,520,1976,9471.45379528,8
Mod,H1,Ideal,AK,Hlow,HYD1000 HYD1000,3,NA,NA,32041.651994,3090.1787045,NA,NA,4167.4,7257.5787045,9
Mod,H1,Ideal,AK,Hlow,HYD1000 HYD1000,4,NA,NA,35073.980414,3270.8101447,NA,NA,4167.4,7438.2101447,9
Mod,H1,Ideal,AK,Hlow,HYD1000 HYD1000,5,NA,NA,38161.796178000004,3476.9748332,NA,NA,4167.4,7644.3748332,9
Mod,H1,Ideal,AK,Hlow,HYD200 HYD200,3,NA,NA,30617.524058,3035.0486339,NA,NA,2967.4,6002.4486339,10
Mod,H1,Ideal,AK,Hlow,HYD200 HYD200,4,NA,NA,33733.273243999996,3215.7641586,NA,NA,2967.4,6183.1641586000005,10
Mod,H1,Ideal,AK,Hlow,HYD200 HYD200,5,NA,NA,36985.383138,3430.4534624,NA,NA,2967.4,6397.8534624,10
Mod,H1,Ideal,AK,Hlow,HYD500 HYD500,3,NA,NA,30691.702514,3031.7780126,NA,NA,3417.4,6449.178012599999,11
Mod,H1,Ideal,AK,Hlow,HYD500 HYD500,4,NA,NA,33629.42759,3208.503726,NA,NA,3417.4,6625.9037260000005,11
Mod,H1,Ideal,AK,Hlow,HYD500 HYD500,5,NA,NA,36710.961319999995,3414.1345406,NA,NA,3417.4,6831.5345406,11
Mod,H1,Ideal,AK,Hlow,R HP,1,5964.7389589,359.57224216,55180.6279618,6324.31120106,1284,400,1684,8008.31120106,12
Mod,H1,Ideal,AK,Hlow,R HP,2,5964.7389589,525.53704288,57640.4961242,6490.27600178,1284,400,1684,8174.27600178,12
Mod,H1,Ideal,AK,Hlow,R HP,3,5964.7389589,730.15983088,60499.3424508,6694.89878978,1284,500,1784,8478.89878978,12
Mod,H1,Ideal,AK,Hlow,R HP,4,5964.7389589,960.86713255,64246.5378258,6925.60609145,1284,650,1934,8859.606091450001,12
Mod,H1,Ideal,AK,Hlow,R HP,5,5964.7389589,1121.38611449,66722.31135460001,7086.12507339,1284,650,1934,9020.12507339,12
Mod,H1,Ideal,AK,Hlow,R HPo,1,5964.7389589,375.60576102,55410.4658206,6340.34471992,1284,450,1734,8074.34471992,13
Mod,H1,Ideal,AK,Hlow,R HPo,2,5964.7389589,541.02691562,57866.032323,6505.76587452,1284,450,1734,8239.765874519999,13
Mod,H1,Ideal,AK,Hlow,R HPo,3,5964.7389589,756.5268997300001,60875.7786692,6721.26585863,1284,525,1809,8530.26585863,13
Mod,H1,Ideal,AK,Hlow,R HPo,4,5964.7389589,1009.30977259,64926.300581999996,6974.04873149,1284,700,1984,8958.04873149,13
Mod,H1,Ideal,AK,Hlow,R HPo,5,5964.7389589,1168.8965837599999,67398.8109608,7133.63554266,1284,700,1984,9117.63554266,13
Mod,H1,Ideal,AK,Hlow,R R,1,5964.7389589,1424.3001382,71983.736638,7389.0390971,1284,250,1534,8923.0390971,14
Mod,H1,Ideal,AK,Hlow,R R,2,5964.7389589,2116.82834238,82466.736638,8081.56730128,1284,250,1534,9615.56730128,14
Mod,H1,Ideal,AK,Hlow,R R,3,5964.7389589,2949.0576277,94395.136638,8913.7965866,1284,320,1604,10517.7965866,14
Mod,H1,Ideal,AK,Hlow,R R,4,5964.7389589,3858.5893132,109854.53663799999,9823.3282721,1284,500,1784,11607.3282721,14
Mod,H1,Ideal,AK,Hlow,R R,5,5964.7389589,4529.6598573,120358.43663800001,10494.3988162,1284,500,1784,12278.3988162,14
Mod,H1,Ideal,AK,Hlow,R Ro,1,5964.7389589,1480.45213785,72852.736638,7445.19109675,1284,300,1584,9029.19109675,15
Mod,H1,Ideal,AK,Hlow,R Ro,2,5964.7389589,2170.57626608,83320.336638,8135.31522498,1284,300,1584,9719.31522498,15
Mod,H1,Ideal,AK,Hlow,R Ro,3,5964.7389589,3040.0721144999998,95811.93663800001,9004.8110734,1284,400,1684,10688.8110734,15
Mod,H1,Ideal,AK,Hlow,R Ro,4,5964.7389589,4028.5461609,112406.53663799999,9993.285119799999,1284,520,1804,11797.285119799999,15
Mod,H1,Ideal,AK,Hlow,R Ro,5,5964.7389589,4696.6579119,122899.43663800001,10661.3968708,1284,520,1804,12465.3968708,15
Mod,H1,Ideal,CH,Hhigh,HP HP,1,4081.7269129,315.84917212,59547.9073024,4397.57608502,1247.356908,400,1647.356908,6044.93299302,1
Mod,H1,Ideal,CH,Hhigh,HP HP,2,4081.7269129,456.05555058,62146.9632674,4537.78246348,1247.356908,400,1647.356908,6185.13937148,1
Mod,H1,Ideal,CH,Hhigh,HP HP,3,4081.7269129,638.0746513,65221.036416799994,4719.8015642,1247.356908,500,1747.356908,6467.1584722,1
Mod,H1,Ideal,CH,Hhigh,HP HP,4,4081.7269129,855.2975632299999,69321.7639752,4937.02447613,1247.356908,650,1897.356908,6834.38138413,1
Mod,H1,Ideal,CH,Hhigh,HP HP,5,4081.7269129,1007.14341023,71916.2331558,5088.87032313,1247.356908,650,1897.356908,6986.227231129999,1
Mod,H1,Ideal,CH,Hhigh,HP HPo,1,4081.7269129,331.31890819,59815.8736736,4413.04582109,1247.356908,450,1697.356908,6110.402729089999,2
Mod,H1,Ideal,CH,Hhigh,HP HPo,2,4081.7269129,471.18011143,62409.6713966,4552.90702433,1247.356908,450,1697.356908,6250.26393233,2
Mod,H1,Ideal,CH,Hhigh,HP HPo,3,4081.7269129,663.44556097,65661.1772036,4745.17247387,1247.356908,525,1772.356908,6517.52938187,2
Mod,H1,Ideal,CH,Hhigh,HP HPo,4,4081.7269129,901.87348838,70113.4900202,4983.6004012799995,1247.356908,700,1947.356908,6930.957309279999,2
Mod,H1,Ideal,CH,Hhigh,HP HPo,5,4081.7269129,1052.95455777,72704.7338842,5134.68147067,1247.356908,700,1947.356908,7082.0383786699995,2
Mod,H1,Ideal,CH,Hhigh,HP R,1,4081.7269129,1142.27165596,75883.11643000001,5223.99856886,1247.356908,250,1497.356908,6721.35547686,3
Mod,H1,Ideal,CH,Hhigh,HP R,2,4081.7269129,1692.05136659,86366.11643000001,5773.7782794899995,1247.356908,250,1497.356908,7271.135187489999,3
Mod,H1,Ideal,CH,Hhigh,HP R,3,4081.7269129,2379.4360957,98294.51643,6461.1630086,1247.356908,320,1567.356908,8028.519916599999,3
Mod,H1,Ideal,CH,Hhigh,HP R,4,4081.7269129,3159.4717947,113753.91643,7241.1987076,1247.356908,500,1747.356908,8988.5556156,3
Mod,H1,Ideal,CH,Hhigh,HP R,5,4081.7269129,3769.5827505,124257.81643,7851.309663399999,1247.356908,500,1747.356908,9598.6665714,3
Mod,H1,Ideal,CH,Hhigh,HP Ro,1,4081.7269129,1190.98017465,76752.11643000001,5272.70708755,1247.356908,300,1547.356908,6820.06399555,4
Mod,H1,Ideal,CH,Hhigh,HP Ro,2,4081.7269129,1739.10247119,87219.71643,5820.82938409,1247.356908,300,1547.356908,7368.186292089999,4
Mod,H1,Ideal,CH,Hhigh,HP Ro,3,4081.7269129,2456.9152311000003,99711.31643,6538.6421439999995,1247.356908,400,1647.356908,8185.999051999999,4
Mod,H1,Ideal,CH,Hhigh,HP Ro,4,4081.7269129,3301.5916237,116305.91643,7383.3185366,1247.356908,520,1767.356908,9150.6754446,4
Mod,H1,Ideal,CH,Hhigh,HP Ro,5,4081.7269129,3910.2294481999998,126798.81643,7991.956361099999,1247.356908,520,1767.356908,9759.3132691,4
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HP,1,7991.8451984,315.84917212,111203.70334040001,8307.69437052,1660.0573844,400,2060.0573844,10367.751754919998,5
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HP,2,7991.8451984,456.05555058,113802.7593054,8447.90074898,1660.0573844,400,2060.0573844,10507.958133380002,5
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HP,3,7991.8451984,638.0746513,116876.8324548,8629.9198497,1660.0573844,500,2160.0573844,10789.977234099999,5
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HP,4,7991.8451984,855.2975632299999,120977.56001320001,8847.14276163,1660.0573844,650,2310.0573844,11157.200146030002,5
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HP,5,7991.8451984,1007.14341023,123572.02919380002,8998.98860863,1660.0573844,650,2310.0573844,11309.045993029998,5
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HPo,1,7991.8451984,331.31890819,111471.66971160001,8323.16410659,1660.0573844,450,2110.0573844,10433.22149099,6
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HPo,2,7991.8451984,471.18011143,114065.46743460001,8463.02530983,1660.0573844,450,2110.0573844,10573.082694230001,6
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HPo,3,7991.8451984,663.44556097,117316.9732416,8655.29075937,1660.0573844,525,2185.0573844,10840.34814377,6
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HPo,4,7991.8451984,901.87348838,121769.28605820001,8893.718686780001,1660.0573844,700,2360.0573844,11253.77607118,6
Mod,H1,Ideal,CH,Hhigh,HPl_Rb HPo,5,7991.8451984,1052.95455777,124360.5299222,9044.79975617,1660.0573844,700,2360.0573844,11404.857140569999,6
Mod,H1,Ideal,CH,Hhigh,HPl_Rb R,1,7991.8451984,1142.27165596,127538.91246800001,9134.11685436,1660.0573844,250,1910.0573844,11044.174238759999,7
Mod,H1,Ideal,CH,Hhigh,HPl_Rb R,2,7991.8451984,1692.05136659,138021.912468,9683.89656499,1660.0573844,250,1910.0573844,11593.953949390001,7
Mod,H1,Ideal,CH,Hhigh,HPl_Rb R,3,7991.8451984,2379.4360957,149950.312468,10371.2812941,1660.0573844,320,1980.0573844,12351.3386785,7
Mod,H1,Ideal,CH,Hhigh,HPl_Rb R,4,7991.8451984,3159.4717947,165409.712468,11151.3169931,1660.0573844,500,2160.0573844,13311.3743775,7
Mod,H1,Ideal,CH,Hhigh,HPl_Rb R,5,7991.8451984,3769.5827505,175913.612468,11761.4279489,1660.0573844,500,2160.0573844,13921.4853333,7
Mod,H1,Ideal,CH,Hhigh,HPl_Rb Ro,1,7991.8451984,1190.98017465,128407.91246800001,9182.82537305,1660.0573844,300,1960.0573844,11142.88275745,8
Mod,H1,Ideal,CH,Hhigh,HPl_Rb Ro,2,7991.8451984,1739.10247119,138875.512468,9730.94766959,1660.0573844,300,1960.0573844,11691.00505399,8
Mod,H1,Ideal,CH,Hhigh,HPl_Rb Ro,3,7991.8451984,2456.9152311000003,151367.112468,10448.7604295,1660.0573844,400,2060.0573844,12508.817813900001,8
Mod,H1,Ideal,CH,Hhigh,HPl_Rb Ro,4,7991.8451984,3301.5916237,167961.712468,11293.4368221,1660.0573844,520,2180.0573844,13473.4942065,8
Mod,H1,Ideal,CH,Hhigh,HPl_Rb Ro,5,7991.8451984,3910.2294481999998,178454.612468,11902.0746466,1660.0573844,520,2180.0573844,14082.132031000001,8
Mod,H1,Ideal,CH,Hhigh,HYD1000 HYD1000,3,NA,NA,89342.029436,6470.3503146,NA,NA,4167.4,10637.7503146,9
Mod,H1,Ideal,CH,Hhigh,HYD1000 HYD1000,4,NA,NA,92791.517258,6665.4054781,NA,NA,4167.4,10832.8054781,9
Mod,H1,Ideal,CH,Hhigh,HYD1000 HYD1000,5,NA,NA,96343.89252400001,6888.810250699999,NA,NA,4167.4,11056.210250699998,9
Mod,H1,Ideal,CH,Hhigh,HYD200 HYD200,3,NA,NA,80358.31507,5960.3293042,NA,NA,3339.4,9299.7293042,10
Mod,H1,Ideal,CH,Hhigh,HYD200 HYD200,4,NA,NA,83318.569422,6117.9599046,NA,NA,3339.4,9457.3599046,10
Mod,H1,Ideal,CH,Hhigh,HYD200 HYD200,5,NA,NA,86407.083334,6298.3165142,NA,NA,3339.4,9637.7165142,10
Mod,H1,Ideal,CH,Hhigh,HYD500 HYD500,3,NA,NA,86628.088184,6271.9074359,NA,NA,3417.4,9689.3074359,11
Mod,H1,Ideal,CH,Hhigh,HYD500 HYD500,4,NA,NA,90070.121548,6454.8139367,NA,NA,3417.4,9872.2139367,11
Mod,H1,Ideal,CH,Hhigh,HYD500 HYD500,5,NA,NA,93617.422844,6662.3806327,NA,NA,3417.4,10079.7806327,11
Mod,H1,Ideal,CH,Hhigh,R HP,1,13755.3856735,315.84917212,192078.85787640003,14071.23484562,1284,400,1684,15755.23484562,12
Mod,H1,Ideal,CH,Hhigh,R HP,2,13755.3856735,456.05555058,194677.9138414,14211.441224080001,1284,400,1684,15895.441224080001,12
Mod,H1,Ideal,CH,Hhigh,R HP,3,13755.3856735,638.0746513,197751.98699080004,14393.4603248,1284,500,1784,16177.4603248,12
Mod,H1,Ideal,CH,Hhigh,R HP,4,13755.3856735,855.2975632299999,201852.71454920003,14610.68323673,1284,650,1934,16544.68323673,12
Mod,H1,Ideal,CH,Hhigh,R HP,5,13755.3856735,1007.14341023,204447.18372980002,14762.52908373,1284,650,1934,16696.529083729998,12
Mod,H1,Ideal,CH,Hhigh,R HPo,1,13755.3856735,331.31890819,192346.8242476,14086.70458169,1284,450,1734,15820.70458169,13
Mod,H1,Ideal,CH,Hhigh,R HPo,2,13755.3856735,471.18011143,194940.6219706,14226.56578493,1284,450,1734,15960.56578493,13
Mod,H1,Ideal,CH,Hhigh,R HPo,3,13755.3856735,663.44556097,198192.12777760002,14418.831234469999,1284,525,1809,16227.831234469999,13
Mod,H1,Ideal,CH,Hhigh,R HPo,4,13755.3856735,901.87348838,202644.4405942,14657.25916188,1284,700,1984,16641.25916188,13
Mod,H1,Ideal,CH,Hhigh,R HPo,5,13755.3856735,1052.95455777,205235.68445820003,14808.34023127,1284,700,1984,16792.34023127,13
Mod,H1,Ideal,CH,Hhigh,R R,1,13755.3856735,1142.27165596,208414.067004,14897.65732946,1284,250,1534,16431.657329460002,14
Mod,H1,Ideal,CH,Hhigh,R R,2,13755.3856735,1692.05136659,218897.067004,15447.43704009,1284,250,1534,16981.43704009,14
Mod,H1,Ideal,CH,Hhigh,R R,3,13755.3856735,2379.4360957,230825.467004,16134.8217692,1284,320,1604,17738.8217692,14
Mod,H1,Ideal,CH,Hhigh,R R,4,13755.3856735,3159.4717947,246284.86700400003,16914.8574682,1284,500,1784,18698.8574682,14
Mod,H1,Ideal,CH,Hhigh,R R,5,13755.3856735,3769.5827505,256788.767004,17524.968424,1284,500,1784,19308.968424,14
Mod,H1,Ideal,CH,Hhigh,R Ro,1,13755.3856735,1190.98017465,209283.067004,14946.365848149999,1284,300,1584,16530.36584815,15
Mod,H1,Ideal,CH,Hhigh,R Ro,2,13755.3856735,1739.10247119,219750.66700400002,15494.48814469,1284,300,1584,17078.48814469,15
Mod,H1,Ideal,CH,Hhigh,R Ro,3,13755.3856735,2456.9152311000003,232242.267004,16212.3009046,1284,400,1684,17896.3009046,15
Mod,H1,Ideal,CH,Hhigh,R Ro,4,13755.3856735,3301.5916237,248836.86700400003,17056.9772972,1284,520,1804,18860.9772972,15
Mod,H1,Ideal,CH,Hhigh,R Ro,5,13755.3856735,3910.2294481999998,259329.767004,17665.6151217,1284,520,1804,19469.6151217,15
Mod,H1,Ideal,CH,Hlow,HP HP,1,5994.684614,399.85912614,59547.9073024,6394.5437401399995,1247.356908,400,1647.356908,8041.900648139999,1
Mod,H1,Ideal,CH,Hlow,HP HP,2,5994.684614,577.49271098,62146.9632674,6572.177324980001,1247.356908,400,1647.356908,8219.53423298,1
Mod,H1,Ideal,CH,Hlow,HP HP,3,5994.684614,801.78192078,65221.036416799994,6796.46653478,1247.356908,500,1747.356908,8543.82344278,1
Mod,H1,Ideal,CH,Hlow,HP HP,4,5994.684614,1061.53047939,69321.7639752,7056.21509339,1247.356908,650,1897.356908,8953.57200139,1
Mod,H1,Ideal,CH,Hlow,HP HP,5,5994.684614,1230.44518788,71916.2331558,7225.129801880001,1247.356908,650,1897.356908,9122.48670988,1
Mod,H1,Ideal,CH,Hlow,HP HPo,1,5994.684614,418.96788871,59815.8736736,6413.652502710001,1247.356908,450,1697.356908,8111.00941071,2
Mod,H1,Ideal,CH,Hlow,HP HPo,2,5994.684614,596.28104933,62409.6713966,6590.96566333,1247.356908,450,1697.356908,8288.32257133,2
Mod,H1,Ideal,CH,Hlow,HP HPo,3,5994.684614,833.75215589,65661.1772036,6828.4367698900005,1247.356908,525,1772.356908,8600.79367789,2
Mod,H1,Ideal,CH,Hlow,HP HPo,4,5994.684614,1120.02548023,70113.4900202,7114.71009423,1247.356908,700,1947.356908,9062.06700223,2
Mod,H1,Ideal,CH,Hlow,HP HPo,5,5994.684614,1287.20534511,72704.7338842,7281.889959110001,1247.356908,700,1947.356908,9229.246867110001,2
Mod,H1,Ideal,CH,Hlow,HP R,1,5994.684614,1424.3001382,75883.11643000001,7418.9847522,1247.356908,250,1497.356908,8916.3416602,3
Mod,H1,Ideal,CH,Hlow,HP R,2,5994.684614,2116.82834238,86366.11643000001,8111.51295638,1247.356908,250,1497.356908,9608.86986438,3
Mod,H1,Ideal,CH,Hlow,HP R,3,5994.684614,2949.0576277,98294.51643,8943.7422417,1247.356908,320,1567.356908,10511.0991497,3
Mod,H1,Ideal,CH,Hlow,HP R,4,5994.684614,3858.5893132,113753.91643,9853.2739272,1247.356908,500,1747.356908,11600.6308352,3
Mod,H1,Ideal,CH,Hlow,HP R,5,5994.684614,4529.6598573,124257.81643,10524.3444713,1247.356908,500,1747.356908,12271.7013793,3
Mod,H1,Ideal,CH,Hlow,HP Ro,1,5994.684614,1480.45213785,76752.11643000001,7475.13675185,1247.356908,300,1547.356908,9022.49365985,4
Mod,H1,Ideal,CH,Hlow,HP Ro,2,5994.684614,2170.57626608,87219.71643,8165.26088008,1247.356908,300,1547.356908,9712.61778808,4
Mod,H1,Ideal,CH,Hlow,HP Ro,3,5994.684614,3040.0721144999998,99711.31643,9034.7567285,1247.356908,400,1647.356908,10682.1136365,4
Mod,H1,Ideal,CH,Hlow,HP Ro,4,5994.684614,4028.5461609,116305.91643,10023.230774900001,1247.356908,520,1767.356908,11790.5876829,4
Mod,H1,Ideal,CH,Hlow,HP Ro,5,5994.684614,4696.6579119,126798.81643,10691.3425259,1247.356908,520,1767.356908,12458.6994339,4
Mod,H1,Ideal,CH,Hlow,HPl_Rb HP,1,12086.5545919,399.85912614,111203.70334040001,12486.413718040001,1660.0573844,400,2060.0573844,14546.471102440002,5
Mod,H1,Ideal,CH,Hlow,HPl_Rb HP,2,12086.5545919,577.49271098,113802.7593054,12664.047302879999,1660.0573844,400,2060.0573844,14724.10468728,5
Mod,H1,Ideal,CH,Hlow,HPl_Rb HP,3,12086.5545919,801.78192078,116876.8324548,12888.33651268,1660.0573844,500,2160.0573844,15048.39389708,5
Mod,H1,Ideal,CH,Hlow,HPl_Rb HP,4,12086.5545919,1061.53047939,120977.56001320001,13148.085071290001,1660.0573844,650,2310.0573844,15458.142455690002,5
Mod,H1,Ideal,CH,Hlow,HPl_Rb HP,5,12086.5545919,1230.44518788,123572.02919380002,13316.99977978,1660.0573844,650,2310.0573844,15627.057164180002,5
Mod,H1,Ideal,CH,Hlow,HPl_Rb HPo,1,12086.5545919,418.96788871,111471.66971160001,12505.522480610001,1660.0573844,450,2110.0573844,14615.57986501,6
Mod,H1,Ideal,CH,Hlow,HPl_Rb HPo,2,12086.5545919,596.28104933,114065.46743460001,12682.83564123,1660.0573844,450,2110.0573844,14792.893025630001,6
Mod,H1,Ideal,CH,Hlow,HPl_Rb HPo,3,12086.5545919,833.75215589,117316.9732416,12920.30674779,1660.0573844,525,2185.0573844,15105.36413219,6
Mod,H1,Ideal,CH,Hlow,HPl_Rb HPo,4,12086.5545919,1120.02548023,121769.28605820001,13206.58007213,1660.0573844,700,2360.0573844,15566.63745653,6
Mod,H1,Ideal,CH,Hlow,HPl_Rb HPo,5,12086.5545919,1287.20534511,124360.5299222,13373.759937010002,1660.0573844,700,2360.0573844,15733.817321410002,6
Mod,H1,Ideal,CH,Hlow,HPl_Rb R,1,12086.5545919,1424.3001382,127538.91246800001,13510.8547301,1660.0573844,250,1910.0573844,15420.912114499999,7
Mod,H1,Ideal,CH,Hlow,HPl_Rb R,2,12086.5545919,2116.82834238,138021.912468,14203.38293428,1660.0573844,250,1910.0573844,16113.440318680001,7
Mod,H1,Ideal,CH,Hlow,HPl_Rb R,3,12086.5545919,2949.0576277,149950.312468,15035.6122196,1660.0573844,320,1980.0573844,17015.669604,7
Mod,H1,Ideal,CH,Hlow,HPl_Rb R,4,12086.5545919,3858.5893132,165409.712468,15945.1439051,1660.0573844,500,2160.0573844,18105.2012895,7
Mod,H1,Ideal,CH,Hlow,HPl_Rb R,5,12086.5545919,4529.6598573,175913.612468,16616.2144492,1660.0573844,500,2160.0573844,18776.2718336,7
Mod,H1,Ideal,CH,Hlow,HPl_Rb Ro,1,12086.5545919,1480.45213785,128407.91246800001,13567.00672975,1660.0573844,300,1960.0573844,15527.064114150002,8
Mod,H1,Ideal,CH,Hlow,HPl_Rb Ro,2,12086.5545919,2170.57626608,138875.512468,14257.13085798,1660.0573844,300,1960.0573844,16217.188242380002,8
Mod,H1,Ideal,CH,Hlow,HPl_Rb Ro,3,12086.5545919,3040.0721144999998,151367.112468,15126.6267064,1660.0573844,400,2060.0573844,17186.6840908,8
Mod,H1,Ideal,CH,Hlow,HPl_Rb Ro,4,12086.5545919,4028.5461609,167961.712468,16115.100752800001,1660.0573844,520,2180.0573844,18295.1581372,8
Mod,H1,Ideal,CH,Hlow,HPl_Rb Ro,5,12086.5545919,4696.6579119,178454.612468,16783.2125038,1660.0573844,520,2180.0573844,18963.2698882,8
Mod,H1,Ideal,CH,Hlow,HYD1000 HYD1000,3,NA,NA,89342.029436,9221.4790922,NA,NA,4167.4,13388.879092199999,9
Mod,H1,Ideal,CH,Hlow,HYD1000 HYD1000,4,NA,NA,92791.517258,9440.6186536,NA,NA,4167.4,13608.0186536,9
Mod,H1,Ideal,CH,Hlow,HYD1000 HYD1000,5,NA,NA,96343.89252400001,9683.3749249,NA,NA,4167.4,13850.774924899999,9
Mod,H1,Ideal,CH,Hlow,HYD200 HYD200,3,NA,NA,80358.31507,8594.1387693,NA,NA,3339.4,11933.5387693,10
Mod,H1,Ideal,CH,Hlow,HYD200 HYD200,4,NA,NA,83318.569422,8780.2596037,NA,NA,3339.4,12119.6596037,10
Mod,H1,Ideal,CH,Hlow,HYD200 HYD200,5,NA,NA,86407.083334,8986.591387999999,NA,NA,3339.4,12325.991387999999,10
Mod,H1,Ideal,CH,Hlow,HYD500 HYD500,3,NA,NA,86628.088184,8980.4064047,NA,NA,3417.4,12397.806404699999,11
Mod,H1,Ideal,CH,Hlow,HYD500 HYD500,4,NA,NA,90070.121548,9190.8063493,NA,NA,3417.4,12608.2063493,11
Mod,H1,Ideal,CH,Hlow,HYD500 HYD500,5,NA,NA,93617.422844,9422.3204294,NA,NA,3417.4,12839.7204294,11
Mod,H1,Ideal,CH,Hlow,R HP,1,20279.4084111,399.85912614,192078.85787640003,20679.26753724,1284,400,1684,22363.26753724,12
Mod,H1,Ideal,CH,Hlow,R HP,2,20279.4084111,577.49271098,194677.9138414,20856.90112208,1284,400,1684,22540.90112208,12
Mod,H1,Ideal,CH,Hlow,R HP,3,20279.4084111,801.78192078,197751.98699080004,21081.19033188,1284,500,1784,22865.19033188,12
Mod,H1,Ideal,CH,Hlow,R HP,4,20279.4084111,1061.53047939,201852.71454920003,21340.93889049,1284,650,1934,23274.93889049,12
Mod,H1,Ideal,CH,Hlow,R HP,5,20279.4084111,1230.44518788,204447.18372980002,21509.85359898,1284,650,1934,23443.85359898,12
Mod,H1,Ideal,CH,Hlow,R HPo,1,20279.4084111,418.96788871,192346.8242476,20698.37629981,1284,450,1734,22432.37629981,13
Mod,H1,Ideal,CH,Hlow,R HPo,2,20279.4084111,596.28104933,194940.6219706,20875.68946043,1284,450,1734,22609.68946043,13
