Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap (kW),P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mod-Nom-Real,CH,,R,,2045-Hlow,,,8925.165701,8925.165701,,,4.761364589,971.2106181,0.108817097,,,,,C0
Mod-H1-Real,CH,,Rl,,2024-Hhigh,,,5012.664368,5012.664368,,,2.891414579,440.013871,0.087780437,,,,,C0
Mod-H1-Real,CH,,Rl,,2024-Hlow,,,5012.664368,5012.664368,,,2.891414579,678.8743201,0.135431832,,,,,C0
Mod-H1-Real,CH,,Rl,,2025-Hhigh,,,5012.664368,5012.664368,,,2.891414579,348.2314345,0.069470327,,,,,C0
Mod-H1-Real,CH,,Rl,,2025-Hlow,,,5012.664368,5012.664368,,,2.891414579,553.6083787,0.11044194,,,,,C0
Mod-H1-Real,CH,,Rl,,2030-Hhigh,,,5012.664368,5012.664368,,,2.891414579,334.9981521,0.066830358,,,,,C0
Mod-H1-Real,CH,,Rl,,2030-Hlow,,,5012.664368,5012.664368,,,2.891414579,517.9204503,0.103322388,,,,,C0
Mod-H1-Real,CH,,Rl,,2035-Hhigh,,,5012.664368,5012.664368,,,2.891414579,348.6222587,0.069548295,,,,,C0
Mod-H1-Real,CH,,Rl,,2035-Hlow,,,5012.664368,5012.664368,,,2.891414579,474.6766714,0.094695483,,,,,C0
Mod-H1-Real,CH,,Rl,,2040-Hhigh,,,5012.664368,5012.664368,,,2.891414579,361.049541,0.072027472,,,,,C0
Mod-H1-Real,CH,,Rl,,2040-Hlow,,,5012.664368,5012.664368,,,2.891414579,476.1770242,0.094994795,,,,,C0
Mod-H1-Real,CH,,Rl,,2045-Hhigh,,,5012.664368,5012.664368,,,2.891414579,409.3120654,0.08165559,,,,,C0
Mod-H1-Real,CH,,Rl,,2045-Hlow,,,5012.664368,5012.664368,,,2.891414579,521.2351835,0.103983659,,,,,C0
Mod-H1-Real,CH,,Rb,,2024-Hhigh,,,2351.930808,2351.930808,,,1.258429773,222.5133979,0.09460882,,,,,C0
Mod-H1-Real,CH,,Rb,,2024-Hlow,,,2351.930808,2351.930808,,,1.258429773,359.0825865,0.152675659,,,,,C0
Mod-H1-Real,CH,,Rb,,2025-Hhigh,,,2351.930808,2351.930808,,,1.258429773,180.9732984,0.076946693,,,,,C0
Mod-H1-Real,CH,,Rb,,2025-Hlow,,,2351.930808,2351.930808,,,1.258429773,301.4400799,0.12816707,,,,,C0
Mod-H1-Real,CH,,Rb,,2030-Hhigh,,,2351.930808,2351.930808,,,1.258429773,178.7576285,0.076004629,,,,,C0
Mod-H1-Real,CH,,Rb,,2030-Hlow,,,2351.930808,2351.930808,,,1.258429773,286.6881227,0.121894795,,,,,C0
Mod-H1-Real,CH,,Rb,,2035-Hhigh,,,2351.930808,2351.930808,,,1.258429773,187.36107,0.079662662,,,,,C0
Mod-H1-Real,CH,,Rb,,2035-Hlow,,,2351.930808,2351.930808,,,1.258429773,254.4288412,0.10817871,,,,,C0
Mod-H1-Real,CH,,Rb,,2040-Hhigh,,,2351.930808,2351.930808,,,1.258429773,198.6528669,0.084463738,,,,,C0
Mod-H1-Real,CH,,Rb,,2040-Hlow,,,2351.930808,2351.930808,,,1.258429773,263.8167148,0.11217027,,,,,C0
Mod-H1-Real,CH,,Rb,,2045-Hhigh,,,2351.930808,2351.930808,,,1.258429773,226.3991502,0.096260974,,,,,C0
Mod-H1-Real,CH,,Rb,,2045-Hlow,,,2351.930808,2351.930808,,,1.258429773,290.6352973,0.123573064,,,,,C0
Mod-H1-Real,CH,,R,,2024-Hhigh,,,7364.595176,7364.595176,,,4.149844352,662.527269,0.089961125,,,,,C0
Mod-H1-Real,CH,,R,,2024-Hlow,,,7364.595176,7364.595176,,,4.149844352,1037.956907,0.140938759,,,,,C0
Mod-H1-Real,CH,,R,,2025-Hhigh,,,7364.595176,7364.595176,,,4.149844352,529.2047329,0.071857953,,,,,C0
Mod-H1-Real,CH,,R,,2025-Hlow,,,7364.595176,7364.595176,,,4.149844352,855.0484587,0.116102574,,,,,C0
Mod-H1-Real,CH,,R,,2030-Hhigh,,,7364.595176,7364.595176,,,4.149844352,513.7557806,0.06976022,,,,,C0
Mod-H1-Real,CH,,R,,2030-Hlow,,,7364.595176,7364.595176,,,4.149844352,804.608573,0.109253605,,,,,C0
Mod-H1-Real,CH,,R,,2035-Hhigh,,,7364.595176,7364.595176,,,4.149844352,535.9833287,0.072778383,,,,,C0
Mod-H1-Real,CH,,R,,2035-Hlow,,,7364.595176,7364.595176,,,4.149844352,729.1055126,0.099001438,,,,,C0
Mod-H1-Real,CH,,R,,2040-Hhigh,,,7364.595176,7364.595176,,,4.149844352,559.7024079,0.075999073,,,,,C0
Mod-H1-Real,CH,,R,,2040-Hlow,,,7364.595176,7364.595176,,,4.149844352,739.993739,0.100479893,,,,,C0
Mod-H1-Real,CH,,R,,2045-Hhigh,,,7364.595176,7364.595176,,,4.149844352,635.7112156,0.086319913,,,,,C0
Mod-H1-Real,CH,,R,,2045-Hlow,,,7364.595176,7364.595176,,,4.149844352,811.8704808,0.110239662,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2024-Hhigh,,,1563.88151,1563.88151,,,0.861348021,145.9531135,0.093327476,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2024-Hlow,,,1563.88151,1563.88151,,,0.861348021,226.0823901,0.14456491,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2025-Hhigh,,,1563.88151,1563.88151,,,0.861348021,117.4314803,0.075089756,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2025-Hlow,,,1563.88151,1563.88151,,,0.861348021,187.2791017,0.119752744,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2030-Hhigh,,,1563.88151,1563.88151,,,0.861348021,114.0390016,0.072920487,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2030-Hlow,,,1563.88151,1563.88151,,,0.861348021,175.5493136,0.112252311,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2035-Hhigh,,,1563.88151,1563.88151,,,0.861348021,117.0562707,0.074849834,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2035-Hlow,,,1563.88151,1563.88151,,,0.861348021,156.2873024,0.099935514,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2040-Hhigh,,,1563.88151,1563.88151,,,0.861348021,122.9580326,0.078623624,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2040-Hlow,,,1563.88151,1563.88151,,,0.861348021,159.4590991,0.101963671,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2045-Hhigh,,,1563.88151,1563.88151,,,0.861348021,137.1566512,0.087702713,,,,,C0
Mass-Nom-Ideal,AK,,Rl,,2045-Hlow,,,1563.88151,1563.88151,,,0.861348021,174.3418285,0.111480203,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2024-Hhigh,,,887.9253732,887.9253732,,,0.231552866,79.93978926,0.090029851,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2024-Hlow,,,887.9253732,887.9253732,,,0.231552866,136.7747738,0.154038591,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2025-Hhigh,,,887.9253732,887.9253732,,,0.231552866,63.54097933,0.071561171,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2025-Hlow,,,887.9253732,887.9253732,,,0.231552866,115.1435458,0.129677053,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2030-Hhigh,,,887.9253732,887.9253732,,,0.231552866,61.34348099,0.069086303,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2030-Hlow,,,887.9253732,887.9253732,,,0.231552866,107.0426692,0.120553678,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2035-Hhigh,,,887.9253732,887.9253732,,,0.231552866,66.39480587,0.07477521,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2035-Hlow,,,887.9253732,887.9253732,,,0.231552866,98.56087502,0.111001305,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2040-Hhigh,,,887.9253732,887.9253732,,,0.231552866,69.18638556,0.077919145,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2040-Hlow,,,887.9253732,887.9253732,,,0.231552866,98.17428061,0.110565914,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2045-Hhigh,,,887.9253732,887.9253732,,,0.231552866,76.79995982,0.08649371,,,,,C0
Mass-Nom-Ideal,AK,,Rb,,2045-Hlow,,,887.9253732,887.9253732,,,0.231552866,103.4863982,0.116548531,,,,,C0
Mass-Nom-Ideal,AK,,R,,2024-Hhigh,,,2451.806884,2451.806884,,,1.092900887,225.8929028,0.092133236,,,,,C0
Mass-Nom-Ideal,AK,,R,,2024-Hlow,,,2451.806884,2451.806884,,,1.092900887,362.8571639,0.147995817,,,,,C0
Mass-Nom-Ideal,AK,,R,,2025-Hhigh,,,2451.806884,2451.806884,,,1.092900887,180.9724596,0.073811874,,,,,C0
Mass-Nom-Ideal,AK,,R,,2025-Hlow,,,2451.806884,2451.806884,,,1.092900887,302.4226476,0.123346847,,,,,C0
Mass-Nom-Ideal,AK,,R,,2030-Hhigh,,,2451.806884,2451.806884,,,1.092900887,175.3824826,0.071531932,,,,,C0
Mass-Nom-Ideal,AK,,R,,2030-Hlow,,,2451.806884,2451.806884,,,1.092900887,282.5919827,0.115258663,,,,,C0
Mass-Nom-Ideal,AK,,R,,2035-Hhigh,,,2451.806884,2451.806884,,,1.092900887,183.4510766,0.074822808,,,,,C0
Mass-Nom-Ideal,AK,,R,,2035-Hlow,,,2451.806884,2451.806884,,,1.092900887,254.8481775,0.103943006,,,,,C0
Mass-Nom-Ideal,AK,,R,,2040-Hhigh,,,2451.806884,2451.806884,,,1.092900887,192.1444182,0.078368496,,,,,C0
Mass-Nom-Ideal,AK,,R,,2040-Hlow,,,2451.806884,2451.806884,,,1.092900887,257.6333797,0.105078985,,,,,C0
Mass-Nom-Ideal,AK,,R,,2045-Hhigh,,,2451.806884,2451.806884,,,1.092900887,213.956611,0.087264871,,,,,C0
Mass-Nom-Ideal,AK,,R,,2045-Hlow,,,2451.806884,2451.806884,,,1.092900887,277.8282267,0.113315705,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2024-Hhigh,,,452.5368934,452.5368934,,,0.292156638,44.53300944,0.098407467,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2024-Hlow,,,452.5368934,452.5368934,,,0.292156638,69.12671608,0.152753769,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2025-Hhigh,,,452.5368934,452.5368934,,,0.292156638,35.87599973,0.079277514,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2025-Hlow,,,452.5368934,452.5368934,,,0.292156638,57.89494612,0.127934202,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2030-Hhigh,,,452.5368934,452.5368934,,,0.292156638,35.28261999,0.077966284,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2030-Hlow,,,452.5368934,452.5368934,,,0.292156638,54.1778663,0.11972033,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2035-Hhigh,,,452.5368934,452.5368934,,,0.292156638,35.82859103,0.079172752,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2035-Hlow,,,452.5368934,452.5368934,,,0.292156638,47.15149294,0.104193699,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2040-Hhigh,,,452.5368934,452.5368934,,,0.292156638,38.11861618,0.084233168,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2040-Hlow,,,452.5368934,452.5368934,,,0.292156638,48.61764388,0.107433548,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2045-Hhigh,,,452.5368934,452.5368934,,,0.292156638,42.20374235,0.093260335,,,,,C0
Mass-H1-Ideal,AK,,Rl,,2045-Hlow,,,452.5368934,452.5368934,,,0.292156638,53.14936457,0.117447583,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2024-Hhigh,,,86.39709665,86.39709665,,,0.03777853,9.346432536,0.108179938,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2024-Hlow,,,86.39709665,86.39709665,,,0.03777853,15.24123765,0.176409142,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2025-Hhigh,,,86.39709665,86.39709665,,,0.03777853,7.681746931,0.088912096,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2025-Hlow,,,86.39709665,86.39709665,,,0.03777853,13.00362768,0.150510008,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2030-Hhigh,,,86.39709665,86.39709665,,,0.03777853,7.68768005,0.088980768,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2030-Hlow,,,86.39709665,86.39709665,,,0.03777853,12.18454682,0.141029587,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2035-Hhigh,,,86.39709665,86.39709665,,,0.03777853,7.71555706,0.08930343,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2035-Hlow,,,86.39709665,86.39709665,,,0.03777853,10.07492051,0.116611795,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2040-Hhigh,,,86.39709665,86.39709665,,,0.03777853,8.321956378,0.096322176,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2040-Hlow,,,86.39709665,86.39709665,,,0.03777853,10.5007075,0.121540051,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2045-Hhigh,,,86.39709665,86.39709665,,,0.03777853,8.970908194,0.103833445,,,,,C0
Mass-H1-Ideal,AK,,Rb,,2045-Hlow,,,86.39709665,86.39709665,,,0.03777853,11.37324598,0.131639215,,,,,C0
Mass-H1-Ideal,AK,,R,,2024-Hhigh,,,538.93399,538.93399,,,0.329935168,53.87944197,0.099974103,,,,,C0
Mass-H1-Ideal,AK,,R,,2024-Hlow,,,538.93399,538.93399,,,0.329935168,84.36795373,0.156545988,,,,,C0
Mass-H1-Ideal,AK,,R,,2025-Hhigh,,,538.93399,538.93399,,,0.329935168,43.55774666,0.080822044,,,,,C0
Mass-H1-Ideal,AK,,R,,2025-Hlow,,,538.93399,538.93399,,,0.329935168,70.8985738,0.131553354,,,,,C0
Mass-H1-Ideal,AK,,R,,2030-Hhigh,,,538.93399,538.93399,,,0.329935168,42.97030004,0.079732028,,,,,C0
Mass-H1-Ideal,AK,,R,,2030-Hlow,,,538.93399,538.93399,,,0.329935168,66.36241312,0.12313644,,,,,C0
Mass-H1-Ideal,AK,,R,,2035-Hhigh,,,538.93399,538.93399,,,0.329935168,43.54414809,0.080796812,,,,,C0
Mass-H1-Ideal,AK,,R,,2035-Hlow,,,538.93399,538.93399,,,0.329935168,57.22641345,0.106184458,,,,,C0
Mass-H1-Ideal,AK,,R,,2040-Hhigh,,,538.93399,538.93399,,,0.329935168,46.44057256,0.08617117,,,,,C0
Mass-H1-Ideal,AK,,R,,2040-Hlow,,,538.93399,538.93399,,,0.329935168,59.11835138,0.109694977,,,,,C0
Mass-H1-Ideal,AK,,R,,2045-Hhigh,,,538.93399,538.93399,,,0.329935168,51.17465055,0.094955322,,,,,C0
Mass-H1-Ideal,AK,,R,,2045-Hlow,,,538.93399,538.93399,,,0.329935168,64.52261055,0.119722659,,,,,C0
Mass-Nom-Real,AK,,Rl,,2024-Hhigh,,,1564.693484,1564.693484,,,0.862090283,146.0605546,0.093347711,,,,,C0
Mass-Nom-Real,AK,,Rl,,2024-Hlow,,,1564.693484,1564.693484,,,0.862090283,226.3285831,0.144647233,,,,,C0
Mass-Nom-Real,AK,,Rl,,2025-Hhigh,,,1564.693484,1564.693484,,,0.862090283,117.5288621,0.075113026,,,,,C0
Mass-Nom-Real,AK,,Rl,,2025-Hlow,,,1564.693484,1564.693484,,,0.862090283,187.484951,0.119822159,,,,,C0
Mass-Nom-Real,AK,,Rl,,2030-Hhigh,,,1564.693484,1564.693484,,,0.862090283,114.1334728,0.072943023,,,,,C0
Mass-Nom-Real,AK,,Rl,,2030-Hlow,,,1564.693484,1564.693484,,,0.862090283,175.7427842,0.112317707,,,,,C0
Mass-Nom-Real,AK,,Rl,,2035-Hhigh,,,1564.693484,1564.693484,,,0.862090283,117.1483996,0.074869871,,,,,C0
Mass-Nom-Real,AK,,Rl,,2035-Hlow,,,1564.693484,1564.693484,,,0.862090283,156.432869,0.099976686,,,,,C0
Mass-Nom-Real,AK,,Rl,,2040-Hhigh,,,1564.693484,1564.693484,,,0.862090283,123.0613641,0.078648863,,,,,C0
Mass-Nom-Real,AK,,Rl,,2040-Hlow,,,1564.693484,1564.693484,,,0.862090283,159.61744,0.102011954,,,,,C0
Mass-Nom-Real,AK,,Rl,,2045-Hhigh,,,1564.693484,1564.693484,,,0.862090283,137.2704775,0.087729948,,,,,C0
Mass-Nom-Real,AK,,Rl,,2045-Hlow,,,1564.693484,1564.693484,,,0.862090283,174.5193962,0.111535836,,,,,C0
Mass-Nom-Real,AK,,Rb,,2024-Hhigh,,,589.3476177,589.3476177,,,0.283944288,56.19698486,0.095354564,,,,,C0
Mass-Nom-Real,AK,,Rb,,2024-Hlow,,,589.3476177,589.3476177,,,0.283944288,89.4943339,0.151853221,,,,,C0
Mass-Nom-Real,AK,,Rb,,2025-Hhigh,,,589.3476177,589.3476177,,,0.283944288,45.51641952,0.077231872,,,,,C0
Mass-Nom-Real,AK,,Rb,,2025-Hlow,,,589.3476177,589.3476177,,,0.283944288,75.40467574,0.127946009,,,,,C0
Mass-Nom-Real,AK,,Rb,,2030-Hhigh,,,589.3476177,589.3476177,,,0.283944288,45.15247442,0.076614333,,,,,C0
Mass-Nom-Real,AK,,Rb,,2030-Hlow,,,589.3476177,589.3476177,,,0.283944288,71.18203128,0.120781062,,,,,C0
Mass-Nom-Real,AK,,Rb,,2035-Hhigh,,,589.3476177,589.3476177,,,0.283944288,46.32457325,0.07860314,,,,,C0
Mass-Nom-Real,AK,,Rb,,2035-Hlow,,,589.3476177,589.3476177,,,0.283944288,61.84209943,0.104933146,,,,,C0
Mass-Nom-Real,AK,,Rb,,2040-Hhigh,,,589.3476177,589.3476177,,,0.283944288,49.71032938,0.084348062,,,,,C0
Mass-Nom-Real,AK,,Rb,,2040-Hlow,,,589.3476177,589.3476177,,,0.283944288,64.30490168,0.109112007,,,,,C0
Mass-Nom-Real,AK,,Rb,,2045-Hhigh,,,589.3476177,589.3476177,,,0.283944288,55.36130354,0.093936587,,,,,C0
Mass-Nom-Real,AK,,Rb,,2045-Hlow,,,589.3476177,589.3476177,,,0.283944288,70.3597923,0.119385894,,,,,C0
Mass-Nom-Real,AK,,R,,2024-Hhigh,,,2154.041102,2154.041102,,,1.146034572,202.2575394,0.093896787,,,,,C0
Mass-Nom-Real,AK,,R,,2024-Hlow,,,2154.041102,2154.041102,,,1.146034572,315.822917,0.146618798,,,,,C0
Mass-Nom-Real,AK,,R,,2025-Hhigh,,,2154.041102,2154.041102,,,1.146034572,163.0452816,0.075692744,,,,,C0
Mass-Nom-Real,AK,,R,,2025-Hlow,,,2154.041102,2154.041102,,,1.146034572,262.8896267,0.122044852,,,,,C0
Mass-Nom-Real,AK,,R,,2030-Hhigh,,,2154.041102,2154.041102,,,1.146034572,159.2859472,0.073947497,,,,,C0
Mass-Nom-Real,AK,,R,,2030-Hlow,,,2154.041102,2154.041102,,,1.146034572,246.9248155,0.114633289,,,,,C0
Mass-Nom-Real,AK,,R,,2035-Hhigh,,,2154.041102,2154.041102,,,1.146034572,163.4729728,0.075891297,,,,,C0
Mass-Nom-Real,AK,,R,,2035-Hlow,,,2154.041102,2154.041102,,,1.146034572,218.2749684,0.101332778,,,,,C0
Mass-Nom-Real,AK,,R,,2040-Hhigh,,,2154.041102,2154.041102,,,1.146034572,172.7716935,0.080208169,,,,,C0
Mass-Nom-Real,AK,,R,,2040-Hlow,,,2154.041102,2154.041102,,,1.146034572,223.9223417,0.103954535,,,,,C0
Mass-Nom-Real,AK,,R,,2045-Hhigh,,,2154.041102,2154.041102,,,1.146034572,192.6317811,0.08942809,,,,,C0
Mass-Nom-Real,AK,,R,,2045-Hlow,,,2154.041102,2154.041102,,,1.146034572,244.8791885,0.113683619,,,,,C0
Mass-H1-Real,AK,,Rl,,2024-Hhigh,,,451.7643111,451.7643111,,,0.292035795,44.45578767,0.098404824,,,,,C0
Mass-H1-Real,AK,,Rl,,2024-Hlow,,,451.7643111,451.7643111,,,0.292035795,68.99172953,0.152716201,,,,,C0
Mass-H1-Real,AK,,Rl,,2025-Hhigh,,,451.7643111,451.7643111,,,0.292035795,35.81384847,0.079275515,,,,,C0
Mass-H1-Real,AK,,Rl,,2025-Hlow,,,451.7643111,451.7643111,,,0.292035795,57.78484875,0.127909282,,,,,C0
Mass-H1-Real,AK,,Rl,,2030-Hhigh,,,451.7643111,451.7643111,,,0.292035795,35.22116163,0.077963577,,,,,C0
Mass-H1-Real,AK,,Rl,,2030-Hlow,,,451.7643111,451.7643111,,,0.292035795,54.07509855,0.119697588,,,,,C0
Mass-H1-Real,AK,,Rl,,2035-Hhigh,,,451.7643111,451.7643111,,,0.292035795,35.76636865,0.079170416,,,,,C0
Mass-H1-Real,AK,,Rl,,2035-Hlow,,,451.7643111,451.7643111,,,0.292035795,47.06644374,0.104183625,,,,,C0
Mass-H1-Real,AK,,Rl,,2040-Hhigh,,,451.7643111,451.7643111,,,0.292035795,38.05206533,0.084229906,,,,,C0
Mass-H1-Real,AK,,Rl,,2040-Hlow,,,451.7643111,451.7643111,,,0.292035795,48.52825122,0.1074194,,,,,C0
Mass-H1-Real,AK,,Rl,,2045-Hhigh,,,451.7643111,451.7643111,,,0.292035795,42.13196852,0.093260949,,,,,C0
Mass-H1-Real,AK,,Rl,,2045-Hlow,,,451.7643111,451.7643111,,,0.292035795,53.0521673,0.117433285,,,,,C0
Mass-H1-Real,AK,,Rb,,2024-Hhigh,,,78.51358348,78.51358348,,,0.037782231,8.659291771,0.110290365,,,,,C0
Mass-H1-Real,AK,,Rb,,2024-Hlow,,,78.51358348,78.51358348,,,0.037782231,13.82459424,0.176079012,,,,,C0
Mass-H1-Real,AK,,Rb,,2025-Hhigh,,,78.51358348,78.51358348,,,0.037782231,7.17191388,0.091346154,,,,,C0
Mass-H1-Real,AK,,Rb,,2025-Hlow,,,78.51358348,78.51358348,,,0.037782231,11.80435299,0.150347908,,,,,C0
Mass-H1-Real,AK,,Rb,,2030-Hhigh,,,78.51358348,78.51358348,,,0.037782231,7.203659421,0.091750486,,,,,C0
Mass-H1-Real,AK,,Rb,,2030-Hlow,,,78.51358348,78.51358348,,,0.037782231,11.09186332,0.141273176,,,,,C0
Mass-H1-Real,AK,,Rb,,2035-Hhigh,,,78.51358348,78.51358348,,,0.037782231,7.090345233,0.090307243,,,,,C0
Mass-H1-Real,AK,,Rb,,2035-Hlow,,,78.51358348,78.51358348,,,0.037782231,8.947340401,0.113959139,,,,,C0
Mass-H1-Real,AK,,Rb,,2040-Hhigh,,,78.51358348,78.51358348,,,0.037782231,7.70815658,0.098176089,,,,,C0
Mass-H1-Real,AK,,Rb,,2040-Hlow,,,78.51358348,78.51358348,,,0.037782231,9.457983506,0.120463022,,,,,C0
Mass-H1-Real,AK,,Rb,,2045-Hhigh,,,78.51358348,78.51358348,,,0.037782231,8.314310908,0.105896465,,,,,C0
Mass-H1-Real,AK,,Rb,,2045-Hlow,,,78.51358348,78.51358348,,,0.037782231,10.37881313,0.132191306,,,,,C0
Mass-H1-Real,AK,,R,,2024-Hhigh,,,530.2778946,530.2778946,,,0.329818026,53.11507944,0.100164612,,,,,C0
Mass-H1-Real,AK,,R,,2024-Hlow,,,530.2778946,530.2778946,,,0.329818026,82.81632378,0.156175327,,,,,C0
Mass-H1-Real,AK,,R,,2025-Hhigh,,,530.2778946,530.2778946,,,0.329818026,42.98576235,0.081062708,,,,,C0
Mass-H1-Real,AK,,R,,2025-Hlow,,,530.2778946,530.2778946,,,0.329818026,69.58920174,0.131231572,,,,,C0
Mass-H1-Real,AK,,R,,2030-Hhigh,,,530.2778946,530.2778946,,,0.329818026,42.42482105,0.080004883,,,,,C0
Mass-H1-Real,AK,,R,,2030-Hlow,,,530.2778946,530.2778946,,,0.329818026,65.16696187,0.122892096,,,,,C0
Mass-H1-Real,AK,,R,,2035-Hhigh,,,530.2778946,530.2778946,,,0.329818026,42.85671388,0.080819348,,,,,C0
Mass-H1-Real,AK,,R,,2035-Hlow,,,530.2778946,530.2778946,,,0.329818026,56.01378415,0.105631,,,,,C0
Mass-H1-Real,AK,,R,,2040-Hhigh,,,530.2778946,530.2778946,,,0.329818026,45.76022191,0.086294794,,,,,C0
Mass-H1-Real,AK,,R,,2040-Hlow,,,530.2778946,530.2778946,,,0.329818026,57.98623473,0.109350654,,,,,C0
Mass-H1-Real,AK,,R,,2045-Hhigh,,,530.2778946,530.2778946,,,0.329818026,50.44627943,0.095131779,,,,,C0
Mass-H1-Real,AK,,R,,2045-Hlow,,,530.2778946,530.2778946,,,0.329818026,63.43098043,0.119618376,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2024-Hhigh,,,3452.191552,3452.191552,,,1.709039922,326.9212732,0.094699633,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2024-Hlow,,,3452.191552,3452.191552,,,1.709039922,452.6030379,0.131106004,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2025-Hhigh,,,3452.191552,3452.191552,,,1.709039922,259.300065,0.075111726,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2025-Hlow,,,3452.191552,3452.191552,,,1.709039922,366.6329652,0.106202961,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2030-Hhigh,,,3452.191552,3452.191552,,,1.709039922,246.090621,0.071285332,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2030-Hlow,,,3452.191552,3452.191552,,,1.709039922,340.896209,0.098747768,,,,,C0
Mass-Nom-Ideal,CH,,Rl,,2035-Hhigh,,,3452.191552,3452.191552,,,1.709039922,247.3230939,0.071642344,,,,,C0
