house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.26818779999999,148.6264706,1343.897704,0.513198703
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.63621359999999,148.6264706,1464.442989,0.616350708
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.28179037999999,147.1986631,1526.038875,0.689970707
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.36768248,147.1986631,1667.636224,0.712802312
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.29813493999998,147.1986631,1815.497925,0.803317486
Mass,Nom,Real,AK,Hlow,R,NA,NA,11,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.79286704,50.3529412,2154.041102,1.146034572
Mass,Nom,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.81234123,25.17647059,589.3476177,0.283944288
Mass,Nom,Real,AK,Hlow,Rl,NA,NA,7,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.98052579999998,25.17647059,1564.693484,0.862090283
Mass,Nom,Real,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.70276156,98.32809145,1576.488279,0.793328417
Mass,Nom,Real,CH,Hhigh,HPl,NA,NA,NA,8.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22322233,49.66236786,966.437428,0.514176085
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.24738268,211.60942515000002,3050.501585,1.468252197
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.42849168,211.60942515000002,3186.490614,1.477031896
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.68361618,211.60942515000002,3328.008928,1.566683255
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.27312698,166.18161765,2829.486397,1.3138790359999999
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.74170852,166.18161765,2968.572952,1.304446077
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.64089104,166.18161765,3114.135514,1.423234396
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.54552986,186.6361631,2918.203666,1.375462419
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.20922862,186.6361631,3056.844225,1.361470474
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.2699575,186.6361631,3202.249957,1.484904493
Mass,Nom,Real,CH,Hhigh,R,NA,NA,15.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.45341706,50.3529412,5534.237893,2.64126311
Mass,Nom,Real,CH,Hhigh,Rb,NA,NA,7,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.87719230000002,25.17647059,2073.64123,0.926224786
Mass,Nom,Real,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.57622476,25.17647059,3460.596662,1.715038324
Mass,Nom,Real,CH,Hlow,HP,NA,NA,NA,15.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.59140516,98.32809145,1576.488279,0.793328417
Mass,Nom,Real,CH,Hlow,HPl,NA,NA,NA,8.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.99790824,49.66236786,966.437428,0.514176085
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.07055544,211.60942515000002,3050.501585,1.468252197
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.63412086,211.60942515000002,3186.490614,1.477031896
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.46763592,211.60942515000002,3328.008928,1.566683255
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.27296384,166.18161765,2829.486397,1.3138790359999999
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.23903956,166.18161765,2968.572952,1.304446077
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.9792838,166.18161765,3114.135514,1.423234396
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.76455476,186.6361631,2918.203666,1.375462419
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.90512422,186.6361631,3056.844225,1.361470474
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.72657984,186.6361631,3202.249957,1.484904493
Mass,Nom,Real,CH,Hlow,R,NA,NA,15.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.5587937800001,50.3529412,5534.237893,2.64126311
Mass,Nom,Real,CH,Hlow,Rb,NA,NA,7,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.70815754,25.17647059,2073.64123,0.926224786
Mass,Nom,Real,CH,Hlow,Rl,NA,NA,8.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.85063618,25.17647059,3460.596662,1.715038324
Mod,H1,Ideal,AK,Hhigh,HP,NA,NA,NA,7,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.250748877999996,42.900220589999996,551.4008395,0.349578428
Mod,H1,Ideal,AK,Hhigh,HPl,NA,NA,NA,5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87596344,35.294117645,436.7886287,0.295661971
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.15954857,202.2270722,1546.926248,0.776515076
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.669410032,202.2270722,1684.759358,0.782435777
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.49712574,202.2270722,1825.11462,0.84774026
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.775698402,147.68161765,1489.869273,0.732283949
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.05192675,147.68161765,1631.982007,0.726292442
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.05851759999999,147.68161765,1779.986475,0.832004109
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.264553758,168.1361631,1485.564908,0.746098075
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.502541694,168.1361631,1619.097866,0.75497515
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.1592246,168.1361631,1759.167582,0.826240297
Mod,H1,Ideal,AK,Hhigh,R,NA,NA,8.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.01386114000002,75.52941175,2262.188029,1.464712612
Mod,H1,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.732438918,50.3529412,577.4506732,0.312567224
Mod,H1,Ideal,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.28142222,25.17647059,1684.737356,1.152145388
Mod,H1,Ideal,AK,Hlow,HP,NA,NA,NA,7,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.638543756000004,42.900220589999996,551.4008395,0.349578428
Mod,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.143020758,35.294117645,436.7886287,0.295661971
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.87172758,202.2270722,1546.926248,0.776515076
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.75802468,202.2270722,1684.759358,0.782435777
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.15906178,202.2270722,1825.11462,0.84774026
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.2959545,147.68161765,1489.869273,0.732283949
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.06108778,147.68161765,1631.982007,0.726292442
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.93232242,147.68161765,1779.986475,0.832004109
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.80910328,168.1361631,1485.564908,0.746098075
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5436535,168.1361631,1619.097866,0.75497515
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.9397371,168.1361631,1759.167582,0.826240297
Mod,H1,Ideal,AK,Hlow,R,NA,NA,8.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.64004764,75.52941175,2262.188029,1.464712612
Mod,H1,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.25870945999999,50.3529412,577.4506732,0.312567224
Mod,H1,Ideal,AK,Hlow,Rl,NA,NA,4.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.38133820000002,25.17647059,1684.737356,1.152145388
Mod,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,12.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.7841872,73.37393575,2439.432565,1.143833885
Mod,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,8,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.253472706,47.297493200000005,1310.243366,0.784157093
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.51548914,208.7895722,4399.544006,1.924621071
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.36209106,208.7895722,4556.338906,1.932091791
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.61276466000004,208.7895722,4717.81051,2.011887213
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.77507026,176.1264706,3998.353099,1.735645274
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.17251,176.1264706,4132.916529,1.729960269
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.85306088,176.1264706,4273.273819,1.827237344
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.28324712,174.6986631,4276.183039,1.83617234
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.71652916,174.6986631,4432.639102,1.846465893
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.54026034,174.6986631,4593.880069,1.924273221
Mod,H1,Ideal,CH,Hhigh,R,NA,NA,12.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.64101686,75.52941175,8463.566682,3.898873357
Mod,H1,Ideal,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.87565606,50.3529412,3477.179928,1.025843728
Mod,H1,Ideal,CH,Hhigh,Rl,NA,NA,8,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.7653608,25.17647059,4986.386754,2.873029629
Mod,H1,Ideal,CH,Hlow,HP,NA,NA,NA,12.5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.95122161999998,73.37393575,2439.432565,1.143833885
Mod,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,8,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.46253266,47.297493200000005,1310.243366,0.784157093
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.1752906,208.7895722,4399.544006,1.924621071
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.50091178,208.7895722,4556.338906,1.932091791
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.28914672,208.7895722,4717.81051,2.011887213
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.96107388,176.1264706,3998.353099,1.735645274
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.9182087,176.1264706,4132.916529,1.729960269
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.39819064,176.1264706,4273.273819,1.827237344
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.06769460000004,174.6986631,4276.183039,1.83617234
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.0132509,174.6986631,4432.639102,1.846465893
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.52874380000003,174.6986631,4593.880069,1.924273221
Mod,H1,Ideal,CH,Hlow,R,NA,NA,12.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.9101271,75.52941175,8463.566682,3.898873357
Mod,H1,Ideal,CH,Hlow,Rb,NA,NA,4.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.60281394,50.3529412,3477.179928,1.025843728
Mod,H1,Ideal,CH,Hlow,Rl,NA,NA,8,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.30731316,25.17647059,4986.386754,2.873029629
Mod,H1,Real,AK,Hhigh,HP,NA,NA,NA,7,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.907877496,42.900220589999996,529.7986599,0.355340181
Mod,H1,Real,AK,Hhigh,HPl,NA,NA,NA,5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.91872966,35.294117645,437.3440963,0.296205409
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.89919775199999,202.2270722,1517.560885,0.79778165
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.372708256,202.2270722,1655.300038,0.813795481
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.20564338,202.2270722,1795.625541,0.878260617
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.546309854,147.68161765,1459.059025,0.752692947
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.83888071,147.68161765,1601.17629,0.754676726
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.87865165999999,147.68161765,1749.174096,0.863567608
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.156503212,168.1361631,1456.255801,0.770825086
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.38348398800001,168.1361631,1589.708157,0.780852459
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.04559888,168.1361631,1729.753337,0.849915361
Mod,H1,Real,AK,Hhigh,R,NA,NA,8.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.34321674,75.52941175,2185.267241,1.491085333
Mod,H1,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.89421039,50.3529412,498.3491919,0.33671559
Mod,H1,Real,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.44900628,25.17647059,1686.918049,1.154369743
Mod,H1,Real,AK,Hlow,HP,NA,NA,NA,7,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.782661054,42.900220589999996,529.7986599,0.355340181
Mod,H1,Real,AK,Hlow,HPl,NA,NA,NA,5,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.211218808,35.294117645,437.3440963,0.296205409
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.86025236,202.2270722,1517.560885,0.79778165
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.6606941,202.2270722,1655.300038,0.813795481
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.09527287999998,202.2270722,1795.625541,0.878260617
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.18192878,147.68161765,1459.059025,0.752692947
