house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,1,HP,135,246.0223329,1045.141136,12.19793818,0.057059516,470.5882353,Mod-Nom-Ideal-AK-1-R-HP-C0-2040-Hhigh,3636.5331169,4435.65192,1.8793775,262.91254468,1981.1764703,R HP
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,1,HPo,162,256.4695083,1089.176501,12.75751115,0.055650274,529.4117647,Mod-Nom-Ideal-AK-1-R-HPo-C0-2040-Hhigh,3646.9802923,4479.687285,1.877968258,263.47211765,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,2,HP,135,357.8345221,1521.407624,17.62570453,0.095308373,470.5882353,Mod-Nom-Ideal-AK-2-R-HP-C0-2040-Hhigh,3748.3453061,4911.9184079999995,1.9176263569999998,268.34031103,1981.1764703,R HP
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,2,HPo,162,368.0861675,1564.817059,18.1549807,0.097729838,529.4117647,Mod-Nom-Ideal-AK-2-R-HPo-C0-2040-Hhigh,3758.5969515,4955.327843,1.920047822,268.8695872,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,3,HP,180,487.7820824,2072.346479,24.54827162,0.120158304,588.2352941,Mod-Nom-Ideal-AK-3-R-HP-C0-2040-Hhigh,3878.2928664,5462.857263,1.942476288,275.26287812,2098.8235291,R HP
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,3,HPo,216,504.8928196,2144.518205,25.47613911,0.127447436,617.6470588,Mod-Nom-Ideal-AK-3-R-HPo-C0-2040-Hhigh,3895.4036036,5535.028989,1.9497654199999999,276.19074561,2128.2352938,R HPo
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,4,HP,300,658.1091449,2802.744823,32.50211068,0.143883432,764.7058824,Mod-Nom-Ideal-AK-4-R-HP-C0-2040-Hhigh,4048.6199289,6193.255607,1.9662014159999999,283.21671718,2275.2941174,R HP
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,4,HPo,360,689.007452,2932.842508,34.16771324,0.159907075,823.5294118,Mod-Nom-Ideal-AK-4-R-HPo-C0-2040-Hhigh,4079.518236,6323.353292,1.982225059,284.88231974,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,5,HP,300,770.6443053,3280.567041,38.72222378,0.176677134,764.7058824,Mod-Nom-Ideal-AK-5-R-HP-C0-2040-Hhigh,4161.1550893,6671.077825,1.9989951179999998,289.43683028,2275.2941174,R HP
Mod,Nom,Ideal,AK,2040,Hhigh,R,NA,12,3390.510784,3390.510784,250.7146065,1.822317984,1510.588235,5,HPo,360,801.3942874,3410.240662,40.34442911,0.184070403,823.5294118,Mod-Nom-Ideal-AK-5-R-HPo-C0-2040-Hhigh,4191.9050714,6800.751446,2.006388387,291.05903561,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,1,HP,135,246.0223329,1045.141136,14.18663268,0.057059516,470.5882353,Mod-Nom-Ideal-AK-1-R-HP-C0-2040-Hlow,3636.5331169,4435.65192,1.8793775,354.23460018000003,1981.1764703,R HP
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,1,HPo,162,256.4695083,1089.176501,14.80612574,0.055650274,529.4117647,Mod-Nom-Ideal-AK-1-R-HPo-C0-2040-Hlow,3646.9802923,4479.687285,1.877968258,354.85409324000005,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,2,HP,135,357.8345221,1521.407624,20.47613404,0.095308373,470.5882353,Mod-Nom-Ideal-AK-2-R-HP-C0-2040-Hlow,3748.3453061,4911.9184079999995,1.9176263569999998,360.52410154,1981.1764703,R HP
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,2,HPo,162,368.0861675,1564.817059,21.07276549,0.097729838,529.4117647,Mod-Nom-Ideal-AK-2-R-HPo-C0-2040-Hlow,3758.5969515,4955.327843,1.920047822,361.12073299,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,3,HP,180,487.7820824,2072.346479,28.61546846,0.120158304,588.2352941,Mod-Nom-Ideal-AK-3-R-HP-C0-2040-Hlow,3878.2928664,5462.857263,1.942476288,368.66343596,2098.8235291,R HP
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,3,HPo,216,504.8928196,2144.518205,29.64545062,0.127447436,617.6470588,Mod-Nom-Ideal-AK-3-R-HPo-C0-2040-Hlow,3895.4036036,5535.028989,1.9497654199999999,369.69341812000005,2128.2352938,R HPo
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,4,HP,300,658.1091449,2802.744823,37.25995238,0.143883432,764.7058824,Mod-Nom-Ideal-AK-4-R-HP-C0-2040-Hlow,4048.6199289,6193.255607,1.9662014159999999,377.30791988000004,2275.2941174,R HP
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,4,HPo,360,689.007452,2932.842508,39.18211736,0.159907075,823.5294118,Mod-Nom-Ideal-AK-4-R-HPo-C0-2040-Hlow,4079.518236,6323.353292,1.982225059,379.23008486000003,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,5,HP,300,770.6443053,3280.567041,44.12592723,0.176677134,764.7058824,Mod-Nom-Ideal-AK-5-R-HP-C0-2040-Hlow,4161.1550893,6671.077825,1.9989951179999998,384.17389473000003,2275.2941174,R HP
Mod,Nom,Ideal,AK,2040,Hlow,R,NA,12,3390.510784,3390.510784,340.0479675,1.822317984,1510.588235,5,HPo,360,801.3942874,3410.240662,45.94551671,0.184070403,823.5294118,Mod-Nom-Ideal-AK-5-R-HPo-C0-2040-Hlow,4191.9050714,6800.751446,2.006388387,385.99348421,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,1,HP,135,246.0223329,1045.141136,13.08807739,0.057059516,470.5882353,Mod-Nom-Ideal-AK-1-R-HP-C0-2045-Hhigh,3636.5331169,4435.65192,1.8793775,298.13498799,1981.1764703,R HP
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,1,HPo,162,256.4695083,1089.176501,13.7025958,0.055650274,529.4117647,Mod-Nom-Ideal-AK-1-R-HPo-C0-2045-Hhigh,3646.9802923,4479.687285,1.877968258,298.7495064,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,2,HP,135,357.8345221,1521.407624,18.85293692,0.095308373,470.5882353,Mod-Nom-Ideal-AK-2-R-HP-C0-2045-Hhigh,3748.3453061,4911.9184079999995,1.9176263569999998,303.89984752,1981.1764703,R HP
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,2,HPo,162,368.0861675,1564.817059,19.39807489,0.097729838,529.4117647,Mod-Nom-Ideal-AK-2-R-HPo-C0-2045-Hhigh,3758.5969515,4955.327843,1.920047822,304.44498548999997,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,3,HP,180,487.7820824,2072.346479,26.41234482,0.120158304,588.2352941,Mod-Nom-Ideal-AK-3-R-HP-C0-2045-Hhigh,3878.2928664,5462.857263,1.942476288,311.45925542,2098.8235291,R HP
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,3,HPo,216,504.8928196,2144.518205,27.41858926,0.127447436,617.6470588,Mod-Nom-Ideal-AK-3-R-HPo-C0-2045-Hhigh,3895.4036036,5535.028989,1.9497654199999999,312.46549985999997,2128.2352938,R HPo
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,4,HP,300,658.1091449,2802.744823,34.96368383,0.143883432,764.7058824,Mod-Nom-Ideal-AK-4-R-HP-C0-2045-Hhigh,4048.6199289,6193.255607,1.9662014159999999,320.01059442999997,2275.2941174,R HP
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,4,HPo,360,689.007452,2932.842508,36.82565512,0.159907075,823.5294118,Mod-Nom-Ideal-AK-4-R-HPo-C0-2045-Hhigh,4079.518236,6323.353292,1.982225059,321.87256572,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,5,HP,300,770.6443053,3280.567041,41.53811616,0.176677134,764.7058824,Mod-Nom-Ideal-AK-5-R-HP-C0-2045-Hhigh,4161.1550893,6671.077825,1.9989951179999998,326.58502676,2275.2941174,R HP
Mod,Nom,Ideal,AK,2045,Hhigh,R,NA,12,3390.510784,3390.510784,285.0469106,1.822317984,1510.588235,5,HPo,360,801.3942874,3410.240662,43.25183924,0.184070403,823.5294118,Mod-Nom-Ideal-AK-5-R-HPo-C0-2045-Hhigh,4191.9050714,6800.751446,2.006388387,328.29874983999997,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,1,HP,135,246.0223329,1045.141136,15.37822119,0.057059516,470.5882353,Mod-Nom-Ideal-AK-1-R-HP-C0-2045-Hlow,3636.5331169,4435.65192,1.8793775,397.58599859,1981.1764703,R HP
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,1,HPo,162,256.4695083,1089.176501,16.06768775,0.055650274,529.4117647,Mod-Nom-Ideal-AK-1-R-HPo-C0-2045-Hlow,3646.9802923,4479.687285,1.877968258,398.27546515,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,2,HP,135,357.8345221,1521.407624,22.26060116,0.095308373,470.5882353,Mod-Nom-Ideal-AK-2-R-HP-C0-2045-Hlow,3748.3453061,4911.9184079999995,1.9176263569999998,404.46837856,1981.1764703,R HP
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,2,HPo,162,368.0861675,1564.817059,22.90351002,0.097729838,529.4117647,Mod-Nom-Ideal-AK-2-R-HPo-C0-2045-Hlow,3758.5969515,4955.327843,1.920047822,405.11128742,2039.9999997,R HPo
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,3,HP,180,487.7820824,2072.346479,31.07066598,0.120158304,588.2352941,Mod-Nom-Ideal-AK-3-R-HP-C0-2045-Hlow,3878.2928664,5462.857263,1.942476288,413.27844338,2098.8235291,R HP
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,3,HPo,216,504.8928196,2144.518205,32.19396981,0.127447436,617.6470588,Mod-Nom-Ideal-AK-3-R-HPo-C0-2045-Hlow,3895.4036036,5535.028989,1.9497654199999999,414.40174721,2128.2352938,R HPo
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,4,HP,300,658.1091449,2802.744823,40.71263446,0.143883432,764.7058824,Mod-Nom-Ideal-AK-4-R-HP-C0-2045-Hlow,4048.6199289,6193.255607,1.9662014159999999,422.92041186,2275.2941174,R HP
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,4,HPo,360,689.007452,2932.842508,42.81708603,0.159907075,823.5294118,Mod-Nom-Ideal-AK-4-R-HPo-C0-2045-Hlow,4079.518236,6323.353292,1.982225059,425.02486343,2334.1176468,R HPo
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,5,HP,300,770.6443053,3280.567041,47.95111332,0.176677134,764.7058824,Mod-Nom-Ideal-AK-5-R-HP-C0-2045-Hlow,4161.1550893,6671.077825,1.9989951179999998,430.15889072,2275.2941174,R HP
Mod,Nom,Ideal,AK,2045,Hlow,R,NA,12,3390.510784,3390.510784,382.2077774,1.822317984,1510.588235,5,HPo,360,801.3942874,3410.240662,49.89534941,0.184070403,823.5294118,Mod-Nom-Ideal-AK-5-R-HPo-C0-2045-Hlow,4191.9050714,6800.751446,2.006388387,432.10312681,2334.1176468,R HPo
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,1,HP,135,246.0223329,1045.141136,19.6340218,0.057059516,470.5882353,Mod-H1-Ideal-AK-1-R-HP-C0-2024-Hhigh,2508.2103619,3307.329165,1.521772128,229.62229,1981.1764703,R HP
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,1,HPo,162,256.4695083,1089.176501,20.52199168,0.055650274,529.4117647,Mod-H1-Ideal-AK-1-R-HPo-C0-2024-Hhigh,2518.6575373,3351.36453,1.520362886,230.51025987999998,2039.9999997,R HPo
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,2,HP,135,357.8345221,1521.407624,28.82816036,0.095308373,470.5882353,Mod-H1-Ideal-AK-2-R-HP-C0-2024-Hhigh,2620.0225511,3783.595653,1.560020985,238.81642856,1981.1764703,R HP
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,2,HPo,162,368.0861675,1564.817059,29.66169752,0.097729838,529.4117647,Mod-H1-Ideal-AK-2-R-HPo-C0-2024-Hhigh,2630.2741965,3827.005088,1.56244245,239.64996571999998,2039.9999997,R HPo
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,3,HP,180,487.7820824,2072.346479,39.76874019,0.120158304,588.2352941,Mod-H1-Ideal-AK-3-R-HP-C0-2024-Hhigh,2749.9701114,4334.534508,1.584870916,249.75700839,2098.8235291,R HP
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,3,HPo,216,504.8928196,2144.518205,41.16973628,0.127447436,617.6470588,Mod-H1-Ideal-AK-3-R-HPo-C0-2024-Hhigh,2767.0808486,4406.706233999999,1.592160048,251.15800448,2128.2352938,R HPo
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,4,HP,300,658.1091449,2802.744823,54.85324742,0.143883432,764.7058824,Mod-H1-Ideal-AK-4-R-HP-C0-2024-Hhigh,2920.2971739,5064.932852,1.608596044,264.84151562,2275.2941174,R HP
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,4,HPo,360,689.007452,2932.842508,57.36667092,0.159907075,823.5294118,Mod-H1-Ideal-AK-4-R-HPo-C0-2024-Hhigh,2951.1954809999997,5195.030537000001,1.624619687,267.35493912,2334.1176468,R HPo
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,5,HP,300,770.6443053,3280.567041,64.52926499,0.176677134,764.7058824,Mod-H1-Ideal-AK-5-R-HP-C0-2024-Hhigh,3032.8323343,5542.755069999999,1.641389746,274.51753319,2275.2941174,R HP
Mod,H1,Ideal,AK,2024,Hhigh,R,NA,8.5,2262.188029,2262.188029,209.9882682,1.464712612,1510.588235,5,HPo,360,801.3942874,3410.240662,67.02444223,0.184070403,823.5294118,Mod-H1-Ideal-AK-5-R-HPo-C0-2024-Hhigh,3063.5823164,5672.428691,1.648783015,277.01271042999997,2334.1176468,R HPo
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,1,HP,135,246.0223329,1045.141136,26.35931869,0.057059516,470.5882353,Mod-H1-Ideal-AK-1-R-HP-C0-2024-Hlow,2508.2103619,3307.329165,1.521772128,421.62339959,1981.1764703,R HP
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,1,HPo,162,256.4695083,1089.176501,27.52729278,0.055650274,529.4117647,Mod-H1-Ideal-AK-1-R-HPo-C0-2024-Hlow,2518.6575373,3351.36453,1.520362886,422.79137368,2039.9999997,R HPo
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,2,HP,135,357.8345221,1521.407624,38.58419105,0.095308373,470.5882353,Mod-H1-Ideal-AK-2-R-HP-C0-2024-Hlow,2620.0225511,3783.595653,1.560020985,433.84827195,1981.1764703,R HP
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,2,HPo,162,368.0861675,1564.817059,39.70960978,0.097729838,529.4117647,Mod-H1-Ideal-AK-2-R-HPo-C0-2024-Hlow,2630.2741965,3827.005088,1.56244245,434.97369068,2039.9999997,R HPo
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,3,HP,180,487.7820824,2072.346479,53.59883766,0.120158304,588.2352941,Mod-H1-Ideal-AK-3-R-HP-C0-2024-Hlow,2749.9701114,4334.534508,1.584870916,448.86291856,2098.8235291,R HP
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,3,HPo,216,504.8928196,2144.518205,55.47759246,0.127447436,617.6470588,Mod-H1-Ideal-AK-3-R-HPo-C0-2024-Hlow,2767.0808486,4406.706233999999,1.592160048,450.74167336,2128.2352938,R HPo
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,4,HP,300,658.1091449,2802.744823,70.70401928,0.143883432,764.7058824,Mod-H1-Ideal-AK-4-R-HP-C0-2024-Hlow,2920.2971739,5064.932852,1.608596044,465.96810018,2275.2941174,R HP
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,4,HPo,360,689.007452,2932.842508,74.22146886,0.159907075,823.5294118,Mod-H1-Ideal-AK-4-R-HPo-C0-2024-Hlow,2951.1954809999997,5195.030537000001,1.624619687,469.48554976,2334.1176468,R HPo
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,5,HP,300,770.6443053,3280.567041,83.04502808,0.176677134,764.7058824,Mod-H1-Ideal-AK-5-R-HP-C0-2024-Hlow,3032.8323343,5542.755069999999,1.641389746,478.30910898,2275.2941174,R HP
Mod,H1,Ideal,AK,2024,Hlow,R,NA,8.5,2262.188029,2262.188029,395.2640809,1.464712612,1510.588235,5,HPo,360,801.3942874,3410.240662,86.51265103,0.184070403,823.5294118,Mod-H1-Ideal-AK-5-R-HPo-C0-2024-Hlow,3063.5823164,5672.428691,1.648783015,481.77673193,2334.1176468,R HPo
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,1,HP,135,246.0223329,1045.141136,14.0578276,0.057059516,470.5882353,Mod-H1-Ideal-AK-1-R-HP-C0-2025-Hhigh,2508.2103619,3307.329165,1.521772128,181.15754239999998,1981.1764703,R HP
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,1,HPo,162,256.4695083,1089.176501,14.70986532,0.055650274,529.4117647,Mod-H1-Ideal-AK-1-R-HPo-C0-2025-Hhigh,2518.6575373,3351.36453,1.520362886,181.80958012,2039.9999997,R HPo
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,2,HP,135,357.8345221,1521.407624,20.88854664,0.095308373,470.5882353,Mod-H1-Ideal-AK-2-R-HP-C0-2025-Hhigh,2620.0225511,3783.595653,1.560020985,187.98826143999997,1981.1764703,R HP
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,2,HPo,162,368.0861675,1564.817059,21.52492318,0.097729838,529.4117647,Mod-H1-Ideal-AK-2-R-HPo-C0-2025-Hhigh,2630.2741965,3827.005088,1.56244245,188.62463798,2039.9999997,R HPo
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,3,HP,180,487.7820824,2072.346479,29.14712487,0.120158304,588.2352941,Mod-H1-Ideal-AK-3-R-HP-C0-2025-Hhigh,2749.9701114,4334.534508,1.584870916,196.24683966999999,2098.8235291,R HP
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,3,HPo,216,504.8928196,2144.518205,30.22790593,0.127447436,617.6470588,Mod-H1-Ideal-AK-3-R-HPo-C0-2025-Hhigh,2767.0808486,4406.706233999999,1.592160048,197.32762072999998,2128.2352938,R HPo
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,4,HP,300,658.1091449,2802.744823,39.23931449,0.143883432,764.7058824,Mod-H1-Ideal-AK-4-R-HP-C0-2025-Hhigh,2920.2971739,5064.932852,1.608596044,206.33902928999998,2275.2941174,R HP
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,4,HPo,360,689.007452,2932.842508,41.14622165,0.159907075,823.5294118,Mod-H1-Ideal-AK-4-R-HPo-C0-2025-Hhigh,2951.1954809999997,5195.030537000001,1.624619687,208.24593645,2334.1176468,R HPo
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,5,HP,300,770.6443053,3280.567041,46.55314379,0.176677134,764.7058824,Mod-H1-Ideal-AK-5-R-HP-C0-2025-Hhigh,3032.8323343,5542.755069999999,1.641389746,213.65285859,2275.2941174,R HP
Mod,H1,Ideal,AK,2025,Hhigh,R,NA,8.5,2262.188029,2262.188029,167.0997148,1.464712612,1510.588235,5,HPo,360,801.3942874,3410.240662,48.45412703,0.184070403,823.5294118,Mod-H1-Ideal-AK-5-R-HPo-C0-2025-Hhigh,3063.5823164,5672.428691,1.648783015,215.55384182999998,2334.1176468,R HPo
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,1,HP,135,246.0223329,1045.141136,19.67512093,0.057059516,470.5882353,Mod-H1-Ideal-AK-1-R-HP-C0-2025-Hlow,2508.2103619,3307.329165,1.521772128,359.00196382999997,1981.1764703,R HP
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,1,HPo,162,256.4695083,1089.176501,20.58306396,0.055650274,529.4117647,Mod-H1-Ideal-AK-1-R-HPo-C0-2025-Hlow,2518.6575373,3351.36453,1.520362886,359.90990686,2039.9999997,R HPo
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,2,HP,135,357.8345221,1521.407624,29.22198271,0.095308373,470.5882353,Mod-H1-Ideal-AK-2-R-HP-C0-2025-Hlow,2620.0225511,3783.595653,1.560020985,368.54882561,1981.1764703,R HP
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,2,HPo,162,368.0861675,1564.817059,30.06639162,0.097729838,529.4117647,Mod-H1-Ideal-AK-2-R-HPo-C0-2025-Hlow,2630.2741965,3827.005088,1.56244245,369.39323451999996,2039.9999997,R HPo
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,3,HP,180,487.7820824,2072.346479,40.68328291,0.120158304,588.2352941,Mod-H1-Ideal-AK-3-R-HP-C0-2025-Hlow,2749.9701114,4334.534508,1.584870916,380.01012581,2098.8235291,R HP
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,3,HPo,216,504.8928196,2144.518205,42.12771757,0.127447436,617.6470588,Mod-H1-Ideal-AK-3-R-HPo-C0-2025-Hlow,2767.0808486,4406.706233999999,1.592160048,381.45456047,2128.2352938,R HPo
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,4,HP,300,658.1091449,2802.744823,53.31292643,0.143883432,764.7058824,Mod-H1-Ideal-AK-4-R-HP-C0-2025-Hlow,2920.2971739,5064.932852,1.608596044,392.63976933,2275.2941174,R HP
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,4,HPo,360,689.007452,2932.842508,55.96469225,0.159907075,823.5294118,Mod-H1-Ideal-AK-4-R-HPo-C0-2025-Hlow,2951.1954809999997,5195.030537000001,1.624619687,395.29153514999996,2334.1176468,R HPo
Mod,H1,Ideal,AK,2025,Hlow,R,NA,8.5,2262.188029,2262.188029,339.3268429,1.464712612,1510.588235,5,HP,300,770.6443053,3280.567041,62.08589728,0.176677134,764.7058824,Mod-H1-Ideal-AK-5-R-HP-C0-2025-Hlow,3032.8323343,5542.755069999999,1.641389746,401.41274017999996,2275.2941174,R HP
